,Longitude,Latitude,Annual Average
191,-174.25,66.25,27.883333333333336
192,-174.25,65.75,37.141666666666666
193,-174.25,65.25,42.699999999999996
194,-174.25,64.75,43.74166666666665
195,-174.25,-84.75,12.383333333333333
196,-174.25,-85.25,9.175
197,-174.25,-85.75,6.633333333333333
198,-174.25,-86.25,4.9
199,-174.25,-86.75,3.516666666666666
200,-174.25,-87.25,2.425
201,-174.25,-87.75,1.6666666666666667
202,-174.25,-88.25,1.0416666666666667
203,-174.25,-88.75,0.6083333333333334
204,-174.25,-89.25,0.2833333333333333
205,-174.25,-89.75,0.11666666666666665
206,-173.75,66.75,21.775000000000002
207,-173.75,66.25,25.95
208,-173.75,65.75,33.38333333333333
209,-173.75,65.25,38.94166666666667
210,-173.75,64.75,42.208333333333336
211,-173.75,-84.75,12.408333333333333
212,-173.75,-85.25,9.124999999999998
213,-173.75,-85.75,6.6000000000000005
214,-173.75,-86.25,4.883333333333334
215,-173.75,-86.75,3.508333333333333
216,-173.75,-87.25,2.425
217,-173.75,-87.75,1.6666666666666667
218,-173.75,-88.25,1.0083333333333333
219,-173.75,-88.75,0.6083333333333334
220,-173.75,-89.25,0.2833333333333333
221,-173.75,-89.75,0.11666666666666665
222,-173.25,66.75,19.7
223,-173.25,66.25,23.366666666666664
224,-173.25,65.75,30.133333333333336
225,-173.25,65.25,35.30833333333334
226,-173.25,64.75,40.30833333333334
227,-173.25,-84.75,12.424999999999999
228,-173.25,-85.25,9.166666666666666
229,-173.25,-85.75,6.525000000000001
230,-173.25,-86.25,4.841666666666667
231,-173.25,-86.75,3.508333333333333
232,-173.25,-87.25,2.425
233,-173.25,-87.75,1.6499999999999997
234,-173.25,-88.25,1.0083333333333333
235,-173.25,-88.75,0.6083333333333334
236,-173.25,-89.25,0.2833333333333333
237,-173.25,-89.75,0.11666666666666665
238,-172.75,66.75,17.916666666666668
239,-172.75,66.25,21.291666666666668
240,-172.75,65.75,26.84166666666667
241,-172.75,65.25,32.13333333333333
242,-172.75,-84.75,12.458333333333334
243,-172.75,-85.25,9.175
244,-172.75,-85.75,6.541666666666667
245,-172.75,-86.25,4.833333333333333
246,-172.75,-86.75,3.4666666666666672
247,-172.75,-87.25,2.425
248,-172.75,-87.75,1.6666666666666667
249,-172.75,-88.25,1.0083333333333333
250,-172.75,-88.75,0.6083333333333334
251,-172.75,-89.25,0.2833333333333333
252,-172.75,-89.75,0.11666666666666665
253,-172.25,66.75,16.866666666666667
254,-172.25,66.25,19.808333333333334
255,-172.25,65.75,23.79166666666666
256,-172.25,65.25,28.3
257,-172.25,64.75,31.675
258,-172.25,-13.75,133.975
259,-172.25,-84.75,12.466666666666667
260,-172.25,-85.25,9.166666666666668
261,-172.25,-85.75,6.55
262,-172.25,-86.25,4.833333333333333
263,-172.25,-86.75,3.4666666666666672
264,-172.25,-87.25,2.4166666666666665
265,-172.25,-87.75,1.6666666666666667
266,-172.25,-88.25,1.0083333333333333
267,-172.25,-88.75,0.6083333333333334
268,-172.25,-89.25,0.2833333333333333
269,-172.25,-89.75,0.11666666666666665
270,-171.75,66.75,16.458333333333332
271,-171.75,66.25,19.483333333333334
272,-171.75,65.75,21.283333333333335
273,-171.75,-84.75,12.391666666666666
274,-171.75,-85.25,9.1
275,-171.75,-85.75,6.516666666666667
276,-171.75,-86.25,4.825
277,-171.75,-86.75,3.491666666666666
278,-171.75,-87.25,2.4166666666666665
279,-171.75,-87.75,1.6416666666666666
280,-171.75,-88.25,1.0083333333333333
281,-171.75,-88.75,0.6083333333333334
282,-171.75,-89.25,0.2833333333333333
283,-171.75,-89.75,0.11666666666666665
284,-171.25,66.25,19.616666666666667
285,-171.25,-84.75,12.341666666666667
286,-171.25,-85.25,9.058333333333334
287,-171.25,-85.75,6.558333333333334
288,-171.25,-86.25,4.85
289,-171.25,-86.75,3.5
290,-171.25,-87.25,2.4166666666666665
291,-171.25,-87.75,1.6500000000000001
292,-171.25,-88.25,1.0083333333333333
293,-171.25,-88.75,0.6083333333333334
294,-171.25,-89.25,0.2833333333333333
295,-171.25,-89.75,0.11666666666666665
296,-170.75,66.25,20.34166666666667
297,-170.75,65.75,18.46666666666667
298,-170.75,-84.75,12.333333333333334
299,-170.75,-85.25,9.216666666666667
300,-170.75,-85.75,6.566666666666666
301,-170.75,-86.25,4.841666666666667
302,-170.75,-86.75,3.508333333333333
303,-170.75,-87.25,2.4166666666666665
304,-170.75,-87.75,1.6333333333333335
305,-170.75,-88.25,1.0083333333333333
306,-170.75,-88.75,0.6083333333333334
307,-170.75,-89.25,0.2833333333333333
308,-170.75,-89.75,0.11666666666666665
309,-170.25,66.25,21.86666666666667
310,-170.25,63.25,14.700000000000003
311,-170.25,-84.75,12.475000000000001
312,-170.25,-85.25,9.225
313,-170.25,-85.75,6.566666666666666
314,-170.25,-86.25,4.8500000000000005
315,-170.25,-86.75,3.4749999999999996
316,-170.25,-87.25,2.4166666666666665
317,-170.25,-87.75,1.633333333333333
318,-170.25,-88.25,1.0083333333333333
319,-170.25,-88.75,0.6083333333333334
320,-170.25,-89.25,0.2833333333333333
321,-170.25,-89.75,0.11666666666666665
322,-169.75,63.25,14.550000000000002
323,-169.75,-84.75,12.450000000000001
324,-169.75,-85.25,9.208333333333334
325,-169.75,-85.75,6.558333333333334
326,-169.75,-86.25,4.841666666666667
327,-169.75,-86.75,3.4749999999999996
328,-169.75,-87.25,2.4
329,-169.75,-87.75,1.6083333333333336
330,-169.75,-88.25,1.0
331,-169.75,-88.75,0.6083333333333334
332,-169.75,-89.25,0.2833333333333333
333,-169.75,-89.75,0.11666666666666665
334,-169.25,63.25,14.633333333333333
335,-169.25,-84.75,12.25
336,-169.25,-85.25,9.158333333333333
337,-169.25,-85.75,6.516666666666667
338,-169.25,-86.25,4.816666666666667
339,-169.25,-86.75,3.4583333333333335
340,-169.25,-87.25,2.4
341,-169.25,-87.75,1.625
342,-169.25,-88.25,0.9916666666666667
343,-169.25,-88.75,0.6083333333333334
344,-169.25,-89.25,0.2833333333333333
345,-169.25,-89.75,0.11666666666666665
346,-168.75,63.25,14.683333333333332
347,-168.75,-84.75,12.25
348,-168.75,-85.25,8.983333333333334
349,-168.75,-85.75,6.474999999999999
350,-168.75,-86.25,4.791666666666667
351,-168.75,-86.75,3.4166666666666674
352,-168.75,-87.25,2.4
353,-168.75,-87.75,1.6083333333333336
354,-168.75,-88.25,0.9833333333333334
355,-168.75,-88.75,0.6083333333333334
356,-168.75,-89.25,0.2833333333333333
357,-168.75,-89.75,0.11666666666666665
358,-168.25,-84.75,12.233333333333334
359,-168.25,-85.25,8.983333333333334
360,-168.25,-85.75,6.5
361,-168.25,-86.25,4.716666666666666
362,-168.25,-86.75,3.4166666666666674
363,-168.25,-87.25,2.375
364,-168.25,-87.75,1.5833333333333333
365,-168.25,-88.25,0.9833333333333334
366,-168.25,-88.75,0.6
367,-168.25,-89.25,0.2833333333333333
368,-168.25,-89.75,0.11666666666666665
369,-167.75,-85.25,8.975
370,-167.75,-85.75,6.55
371,-167.75,-86.25,4.708333333333333
372,-167.75,-86.75,3.391666666666667
373,-167.75,-87.25,2.3666666666666667
374,-167.75,-87.75,1.5833333333333333
375,-167.75,-88.25,0.975
376,-167.75,-88.75,0.6
377,-167.75,-89.25,0.26666666666666666
378,-167.75,-89.75,0.11666666666666665
379,-167.25,65.75,17.666666666666668
380,-167.25,-85.25,8.933333333333332
381,-167.25,-85.75,6.474999999999999
382,-167.25,-86.25,4.691666666666666
383,-167.25,-86.75,3.391666666666667
384,-167.25,-87.25,2.3583333333333334
385,-167.25,-87.75,1.5833333333333333
386,-167.25,-88.25,0.9583333333333334
387,-167.25,-88.75,0.6
388,-167.25,-89.25,0.26666666666666666
389,-167.25,-89.75,0.11666666666666665
390,-166.75,65.75,16.208333333333332
391,-166.75,60.25,26.425
392,-166.75,53.75,93.625
393,-166.75,-85.25,8.866666666666667
394,-166.75,-85.75,6.508333333333333
395,-166.75,-86.25,4.658333333333333
396,-166.75,-86.75,3.391666666666667
397,-166.75,-87.25,2.3583333333333334
398,-166.75,-87.75,1.5833333333333333
399,-166.75,-88.25,0.9583333333333334
400,-166.75,-88.75,0.6
401,-166.75,-89.25,0.26666666666666666
402,-166.75,-89.75,0.11666666666666665
403,-166.25,65.75,14.866666666666669
404,-166.25,65.25,18.025000000000002
405,-166.25,64.75,27.099999999999998
406,-166.25,60.25,26.2
407,-166.25,53.75,97.425
408,-166.25,-85.25,8.8
409,-166.25,-85.75,6.474999999999999
410,-166.25,-86.25,4.708333333333333
411,-166.25,-86.75,3.391666666666667
412,-166.25,-87.25,2.3583333333333334
413,-166.25,-87.75,1.5833333333333333
414,-166.25,-88.25,0.9416666666666668
415,-166.25,-88.75,0.5916666666666667
416,-166.25,-89.25,0.25833333333333336
417,-166.25,-89.75,0.11666666666666665
418,-165.75,68.75,9.975000000000001
419,-165.75,68.25,11.491666666666667
420,-165.75,66.25,8.424999999999999
421,-165.75,65.75,14.316666666666668
422,-165.75,65.25,20.46666666666667
423,-165.75,64.75,28.71666666666667
424,-165.75,61.75,35.21666666666667
425,-165.75,60.25,26.950000000000003
426,-165.75,-85.25,8.916666666666666
427,-165.75,-85.75,6.558333333333334
428,-165.75,-86.25,4.691666666666667
429,-165.75,-86.75,3.391666666666667
430,-165.75,-87.25,2.35
431,-165.75,-87.75,1.5833333333333333
432,-165.75,-88.25,0.9416666666666668
433,-165.75,-88.75,0.5916666666666667
434,-165.75,-89.25,0.25833333333333336
435,-165.75,-89.75,0.11666666666666665
436,-165.25,68.75,10.275
437,-165.25,68.25,12.341666666666669
438,-165.25,66.25,9.658333333333335
439,-165.25,65.75,14.483333333333334
440,-165.25,65.25,22.175
441,-165.25,64.75,28.89166666666667
442,-165.25,62.25,27.191666666666666
443,-165.25,61.75,31.999999999999996
444,-165.25,61.25,31.325
445,-165.25,-85.25,8.891666666666666
446,-165.25,-85.75,6.55
447,-165.25,-86.25,4.675
448,-165.25,-86.75,3.383333333333334
449,-165.25,-87.25,2.35
450,-165.25,-87.75,1.5833333333333333
451,-165.25,-88.25,0.9416666666666668
452,-165.25,-88.75,0.5833333333333334
453,-165.25,-89.25,0.25833333333333336
454,-165.25,-89.75,0.11666666666666665
455,-164.75,68.75,10.808333333333332
456,-164.75,68.25,13.058333333333332
457,-164.75,66.25,11.566666666666668
458,-164.75,65.75,14.891666666666666
459,-164.75,65.25,22.891666666666666
460,-164.75,64.75,27.633333333333336
461,-164.75,62.75,17.541666666666668
462,-164.75,62.25,24.575000000000003
463,-164.75,61.75,28.608333333333334
464,-164.75,61.25,30.275000000000002
465,-164.75,60.75,30.083333333333332
466,-164.75,-85.25,8.858333333333334
467,-164.75,-85.75,6.524999999999999
468,-164.75,-86.25,4.633333333333334
469,-164.75,-86.75,3.366666666666667
470,-164.75,-87.25,2.3416666666666663
471,-164.75,-87.75,1.5833333333333333
472,-164.75,-88.25,0.9416666666666668
473,-164.75,-88.75,0.5833333333333334
474,-164.75,-89.25,0.25833333333333336
475,-164.75,-89.75,0.11666666666666665
476,-164.25,68.75,11.225000000000001
477,-164.25,68.25,13.533333333333333
478,-164.25,67.75,15.4
479,-164.25,66.25,13.375000000000002
480,-164.25,65.75,14.991666666666667
481,-164.25,65.25,22.8
482,-164.25,64.75,25.249999999999996
483,-164.25,62.75,17.425
484,-164.25,62.25,23.866666666666664
485,-164.25,61.75,26.04166666666666
486,-164.25,61.25,30.108333333333334
487,-164.25,60.25,32.333333333333336
488,-164.25,54.75,107.73333333333333
489,-164.25,-85.25,8.758333333333333
490,-164.25,-85.75,6.466666666666666
491,-164.25,-86.25,4.608333333333333
492,-164.25,-86.75,3.341666666666667
493,-164.25,-87.25,2.325
494,-164.25,-87.75,1.575
495,-164.25,-88.25,0.9416666666666668
496,-164.25,-88.75,0.5666666666666668
497,-164.25,-89.25,0.25833333333333336
498,-164.25,-89.75,0.11666666666666665
499,-163.75,68.75,11.683333333333335
500,-163.75,68.25,13.608333333333333
501,-163.75,67.75,13.991666666666667
502,-163.75,67.25,15.825000000000003
503,-163.75,65.75,14.691666666666665
504,-163.75,65.25,22.241666666666664
505,-163.75,64.75,21.45833333333334
506,-163.75,62.75,19.491666666666667
507,-163.75,62.25,23.75
508,-163.75,61.75,23.216666666666665
509,-163.75,61.25,30.21666666666667
510,-163.75,60.25,33.84166666666666
511,-163.75,54.75,107.74166666666666
512,-163.75,-79.25,24.59166666666667
513,-163.75,-85.25,8.566666666666665
514,-163.75,-85.75,6.283333333333334
515,-163.75,-86.25,4.55
516,-163.75,-86.75,3.3083333333333336
517,-163.75,-87.25,2.316666666666667
518,-163.75,-87.75,1.5666666666666667
519,-163.75,-88.25,0.9416666666666668
520,-163.75,-88.75,0.5583333333333335
521,-163.75,-89.25,0.25833333333333336
522,-163.75,-89.75,0.11666666666666665
523,-163.25,69.25,9.091666666666667
524,-163.25,68.75,11.950000000000001
525,-163.25,68.25,13.466666666666669
526,-163.25,67.75,12.4
527,-163.25,67.25,16.03333333333333
528,-163.25,65.75,13.691666666666668
529,-163.25,65.25,21.433333333333334
530,-163.25,64.75,19.15833333333333
531,-163.25,62.75,20.099999999999998
532,-163.25,62.25,18.691666666666666
533,-163.25,61.75,20.025000000000002
534,-163.25,61.25,31.075
535,-163.25,60.75,35.333333333333336
536,-163.25,60.25,35.199999999999996
537,-163.25,54.75,104.15833333333335
538,-163.25,-79.25,24.224999999999998
539,-163.25,-85.25,8.508333333333333
540,-163.25,-85.75,6.25
541,-163.25,-86.25,4.483333333333334
542,-163.25,-86.75,3.275
543,-163.25,-87.25,2.3000000000000003
544,-163.25,-87.75,1.5583333333333336
545,-163.25,-88.25,0.9416666666666668
546,-163.25,-88.75,0.5583333333333335
547,-163.25,-89.25,0.25833333333333336
548,-163.25,-89.75,0.11666666666666665
549,-162.75,69.75,8.408333333333333
550,-162.75,69.25,9.483333333333333
551,-162.75,68.75,12.141666666666666
552,-162.75,68.25,13.600000000000001
553,-162.75,67.75,12.091666666666669
554,-162.75,67.25,16.708333333333336
555,-162.75,65.75,11.79166666666667
556,-162.75,65.25,20.76666666666667
557,-162.75,64.75,22.583333333333332
558,-162.75,62.75,19.7
559,-162.75,62.25,17.71666666666667
560,-162.75,61.75,21.016666666666666
561,-162.75,61.25,32.525
562,-162.75,60.75,37.066666666666656
563,-162.75,60.25,36.216666666666676
564,-162.75,55.25,125.50000000000001
565,-162.75,-79.25,23.900000000000002
566,-162.75,-85.25,8.483333333333333
567,-162.75,-85.75,6.233333333333334
568,-162.75,-86.25,4.458333333333334
569,-162.75,-86.75,3.2416666666666667
570,-162.75,-87.25,2.266666666666667
571,-162.75,-87.75,1.5583333333333336
572,-162.75,-88.25,0.9416666666666668
573,-162.75,-88.75,0.5583333333333335
574,-162.75,-89.25,0.25833333333333336
575,-162.75,-89.75,0.11666666666666665
576,-162.25,69.75,8.825
577,-162.25,69.25,9.866666666666665
578,-162.25,68.75,12.283333333333333
579,-162.25,68.25,13.841666666666669
580,-162.25,67.75,13.458333333333334
581,-162.25,67.25,17.958333333333332
582,-162.25,66.75,22.524999999999995
583,-162.25,65.75,9.708333333333334
584,-162.25,65.25,19.866666666666664
585,-162.25,64.75,26.166666666666668
586,-162.25,63.25,17.241666666666667
587,-162.25,62.75,19.499999999999996
588,-162.25,62.25,20.075
589,-162.25,61.75,23.441666666666666
590,-162.25,61.25,33.60833333333334
591,-162.25,60.75,38.34166666666667
592,-162.25,60.25,35.93333333333333
593,-162.25,55.25,102.27500000000002
594,-162.25,-79.25,23.575000000000003
595,-162.25,-85.75,6.191666666666666
596,-162.25,-86.25,4.441666666666666
597,-162.25,-86.75,3.216666666666667
598,-162.25,-87.25,2.266666666666667
599,-162.25,-87.75,1.5416666666666667
600,-162.25,-88.25,0.9416666666666668
601,-162.25,-88.75,0.5583333333333335
602,-162.25,-89.25,0.25
603,-162.25,-89.75,0.10833333333333334
604,-161.75,70.25,9.158333333333333
605,-161.75,69.75,9.125000000000002
606,-161.75,69.25,10.091666666666667
607,-161.75,68.75,12.499999999999998
608,-161.75,68.25,14.483333333333333
609,-161.75,67.75,15.058333333333335
610,-161.75,67.25,19.591666666666665
611,-161.75,66.75,23.641666666666666
612,-161.75,65.75,9.441666666666666
613,-161.75,65.25,18.541666666666668
614,-161.75,63.25,18.125000000000004
615,-161.75,62.75,19.675
616,-161.75,62.25,22.258333333333336
617,-161.75,61.75,24.86666666666667
618,-161.75,61.25,32.8
619,-161.75,60.75,37.275000000000006
620,-161.75,60.25,35.05833333333334
621,-161.75,59.75,35.449999999999996
622,-161.75,59.25,29.425000000000008
623,-161.75,58.75,42.35
624,-161.75,55.75,82.55000000000001
625,-161.75,-79.25,23.274999999999995
626,-161.75,-85.75,6.125
627,-161.75,-86.25,4.4
628,-161.75,-86.75,3.216666666666667
629,-161.75,-87.25,2.266666666666667
630,-161.75,-87.75,1.5083333333333335
631,-161.75,-88.25,0.9333333333333335
632,-161.75,-88.75,0.5583333333333335
633,-161.75,-89.25,0.25
634,-161.75,-89.75,0.10833333333333334
635,-161.25,70.25,9.358333333333333
636,-161.25,69.75,9.25
637,-161.25,69.25,10.225
638,-161.25,68.75,12.799999999999999
639,-161.25,68.25,15.125000000000002
640,-161.25,67.75,16.333333333333332
641,-161.25,67.25,20.999999999999996
642,-161.25,66.75,26.133333333333336
643,-161.25,65.75,11.5
644,-161.25,65.25,17.525000000000002
645,-161.25,63.25,19.049999999999997
646,-161.25,62.75,20.066666666666663
647,-161.25,62.25,22.866666666666664
648,-161.25,61.75,24.141666666666662
649,-161.25,61.25,29.583333333333332
650,-161.25,60.75,32.5
651,-161.25,60.25,32.94166666666666
652,-161.25,59.75,34.21666666666667
653,-161.25,59.25,31.575
654,-161.25,55.75,71.68333333333332
655,-161.25,-79.25,23.008333333333336
656,-161.25,-79.75,24.58333333333333
657,-161.25,-83.75,18.958333333333332
658,-161.25,-85.75,6.050000000000001
659,-161.25,-86.25,4.408333333333334
660,-161.25,-86.75,3.2083333333333335
661,-161.25,-87.25,2.25
662,-161.25,-87.75,1.5250000000000001
663,-161.25,-88.25,0.9333333333333335
664,-161.25,-88.75,0.5416666666666666
665,-161.25,-89.25,0.25
666,-161.25,-89.75,0.10833333333333334
667,-160.75,70.25,9.508333333333333
668,-160.75,69.75,9.341666666666665
669,-160.75,69.25,10.216666666666667
670,-160.75,68.75,12.999999999999998
671,-160.75,68.25,15.824999999999996
672,-160.75,67.75,17.23333333333333
673,-160.75,67.25,21.225
674,-160.75,66.75,24.833333333333332
675,-160.75,66.25,15.891666666666666
676,-160.75,65.75,14.216666666666669
677,-160.75,65.25,18.325
678,-160.75,64.75,21.95
679,-160.75,64.25,28.99166666666667
680,-160.75,63.75,27.549999999999997
681,-160.75,63.25,19.45
682,-160.75,62.75,20.16666666666666
683,-160.75,62.25,22.775000000000002
684,-160.75,61.75,21.483333333333334
685,-160.75,61.25,25.525000000000002
686,-160.75,60.75,28.608333333333334
687,-160.75,60.25,29.95833333333333
688,-160.75,59.75,34.233333333333334
689,-160.75,59.25,35.775
690,-160.75,58.75,34.88333333333333
691,-160.75,55.25,56.925000000000004
692,-160.75,-79.25,22.808333333333334
693,-160.75,-79.75,24.316666666666666
694,-160.75,-83.75,18.799999999999997
695,-160.75,-85.75,6.133333333333333
696,-160.75,-86.25,4.391666666666667
697,-160.75,-86.75,3.1999999999999997
698,-160.75,-87.25,2.25
699,-160.75,-87.75,1.5083333333333335
700,-160.75,-88.25,0.9249999999999999
701,-160.75,-88.75,0.5333333333333333
702,-160.75,-89.25,0.25
703,-160.75,-89.75,0.10833333333333334
704,-160.25,70.25,9.716666666666667
705,-160.25,69.75,9.383333333333333
706,-160.25,69.25,10.158333333333333
707,-160.25,68.75,13.200000000000001
708,-160.25,68.25,16.416666666666668
709,-160.25,67.75,17.7
710,-160.25,67.25,20.4
711,-160.25,66.75,20.125
712,-160.25,66.25,15.525
713,-160.25,65.75,16.05
714,-160.25,65.25,20.033333333333335
715,-160.25,64.75,23.76666666666667
716,-160.25,64.25,28.375
717,-160.25,63.75,26.608333333333334
718,-160.25,63.25,19.833333333333332
719,-160.25,62.75,20.6
720,-160.25,62.25,22.391666666666666
721,-160.25,61.75,17.291666666666664
722,-160.25,61.25,20.76666666666667
723,-160.25,60.75,25.691666666666666
724,-160.25,60.25,28.458333333333332
