,Longitude,Latitude,Annual Average
54,-178.75,-89.75,0.08333333333333333
55,-178.25,71.25,8.666666666666666
56,-178.25,68.25,22.266666666666662
57,-178.25,67.75,27.50833333333333
58,-178.25,67.25,32.925000000000004
59,-178.25,66.75,35.81666666666667
60,-178.25,66.25,36.891666666666666
61,-178.25,65.75,36.358333333333334
62,-178.25,-84.75,11.691666666666668
63,-178.25,-85.25,8.216666666666667
64,-178.25,-85.75,5.875
65,-178.25,-86.25,4.191666666666666
66,-178.25,-86.75,2.9166666666666665
67,-178.25,-87.25,1.9249999999999998
68,-178.25,-87.75,1.2083333333333335
69,-178.25,-88.25,0.7083333333333334
70,-178.25,-88.75,0.3499999999999999
71,-178.25,-89.25,0.15833333333333333
72,-178.25,-89.75,0.09166666666666667
73,-177.75,71.25,8.666666666666666
74,-177.75,68.25,22.575
75,-177.75,67.75,27.39166666666667
76,-177.75,67.25,32.6
77,-177.75,66.75,35.5
78,-177.75,66.25,36.516666666666666
79,-177.75,65.75,37.15
80,-177.75,-84.75,11.700000000000001
81,-177.75,-85.25,8.25
82,-177.75,-85.75,5.875
83,-177.75,-86.25,4.216666666666667
84,-177.75,-86.75,2.9
85,-177.75,-87.25,1.9249999999999998
86,-177.75,-87.75,1.2499999999999998
87,-177.75,-88.25,0.7083333333333334
88,-177.75,-88.75,0.3499999999999999
89,-177.75,-89.25,0.15833333333333333
90,-177.75,-89.75,0.09166666666666667
91,-177.25,67.75,27.400000000000002
92,-177.25,67.25,32.0
93,-177.25,66.75,35.300000000000004
94,-177.25,66.25,36.50833333333333
95,-177.25,65.75,38.324999999999996
96,-177.25,51.75,99.49999999999999
97,-177.25,-84.75,11.716666666666667
98,-177.25,-85.25,8.291666666666666
99,-177.25,-85.75,5.8999999999999995
100,-177.25,-86.25,4.225
101,-177.25,-86.75,2.891666666666667
102,-177.25,-87.25,1.9333333333333333
103,-177.25,-87.75,1.2499999999999998
104,-177.25,-88.25,0.7166666666666667
105,-177.25,-88.75,0.3499999999999999
106,-177.25,-89.25,0.15833333333333333
107,-177.25,-89.75,0.09166666666666667
108,-176.75,67.75,27.133333333333336
109,-176.75,67.25,31.616666666666664
110,-176.75,66.75,34.43333333333334
111,-176.75,66.25,36.50833333333333
112,-176.75,65.75,39.824999999999996
113,-176.75,51.75,110.51666666666667
114,-176.75,-84.75,11.716666666666667
115,-176.75,-85.25,8.483333333333333
116,-176.75,-85.75,5.891666666666667
117,-176.75,-86.25,4.208333333333333
118,-176.75,-86.75,2.9249999999999994
119,-176.75,-87.25,1.95
120,-176.75,-87.75,1.2
121,-176.75,-88.25,0.7083333333333334
122,-176.75,-88.75,0.3499999999999999
123,-176.75,-89.25,0.15833333333333333
124,-176.75,-89.75,0.09166666666666667
125,-176.25,67.75,26.916666666666668
126,-176.25,67.25,30.625
127,-176.25,66.75,33.43333333333333
128,-176.25,66.25,36.40833333333333
129,-176.25,65.75,41.35
130,-176.25,-43.75,61.44166666666666
131,-176.25,-44.25,77.60000000000001
132,-176.25,-84.75,11.708333333333334
133,-176.25,-85.25,8.35
134,-176.25,-85.75,5.95
135,-176.25,-86.25,4.275
136,-176.25,-86.75,2.9416666666666664
137,-176.25,-87.25,1.9416666666666667
138,-176.25,-87.75,1.2083333333333333
139,-176.25,-88.25,0.7083333333333334
140,-176.25,-88.75,0.3499999999999999
141,-176.25,-89.25,0.15833333333333333
142,-176.25,-89.75,0.09166666666666667
143,-175.75,67.75,26.50833333333333
144,-175.75,67.25,29.783333333333335
145,-175.75,66.75,32.59166666666667
146,-175.75,66.25,36.166666666666664
147,-175.75,65.75,42.416666666666664
148,-175.75,65.25,48.85833333333333
149,-175.75,-84.75,11.700000000000001
150,-175.75,-85.25,8.425
151,-175.75,-85.75,5.9750000000000005
152,-175.75,-86.25,4.25
153,-175.75,-86.75,2.9499999999999997
154,-175.75,-87.25,1.9416666666666667
155,-175.75,-87.75,1.2166666666666666
156,-175.75,-88.25,0.7083333333333334
157,-175.75,-88.75,0.35833333333333334
158,-175.75,-89.25,0.15
159,-175.75,-89.75,0.09166666666666667
160,-175.25,67.25,28.758333333333336
161,-175.25,66.75,31.175
162,-175.25,66.25,35.25833333333333
163,-175.25,65.75,42.925000000000004
164,-175.25,65.25,48.63333333333333
165,-175.25,-84.75,11.924999999999999
166,-175.25,-85.25,8.499999999999998
167,-175.25,-85.75,6.0249999999999995
168,-175.25,-86.25,4.291666666666667
169,-175.25,-86.75,2.9499999999999997
170,-175.25,-87.25,1.958333333333333
171,-175.25,-87.75,1.2333333333333332
172,-175.25,-88.25,0.7083333333333334
173,-175.25,-88.75,0.35833333333333334
174,-175.25,-89.25,0.15
175,-175.25,-89.75,0.09166666666666667
176,-174.75,67.25,27.25
177,-174.75,66.25,34.074999999999996
178,-174.75,65.75,43.0
179,-174.75,65.25,49.34166666666667
180,-174.75,-84.75,11.9
181,-174.75,-85.25,8.583333333333334
182,-174.75,-85.75,6.041666666666665
183,-174.75,-86.25,4.283333333333333
184,-174.75,-86.75,2.9583333333333335
185,-174.75,-87.25,1.958333333333333
186,-174.75,-87.75,1.2166666666666666
187,-174.75,-88.25,0.6999999999999998
188,-174.75,-88.75,0.35833333333333334
189,-174.75,-89.25,0.15
190,-174.75,-89.75,0.09166666666666667
191,-174.25,66.25,32.525
192,-174.25,65.75,42.225
193,-174.25,65.25,47.85833333333333
194,-174.25,64.75,48.86666666666667
195,-174.25,-84.75,11.75
196,-174.25,-85.25,8.525
197,-174.25,-85.75,6.008333333333333
198,-174.25,-86.25,4.258333333333333
199,-174.25,-86.75,2.9416666666666664
200,-174.25,-87.25,1.9333333333333333
201,-174.25,-87.75,1.2166666666666666
202,-174.25,-88.25,0.6916666666666668
203,-174.25,-88.75,0.35833333333333334
204,-174.25,-89.25,0.15
205,-174.25,-89.75,0.09166666666666667
206,-173.75,66.75,27.099999999999998
207,-173.75,66.25,31.983333333333338
208,-173.75,65.75,39.916666666666664
209,-173.75,65.25,45.53333333333334
210,-173.75,64.75,48.949999999999996
211,-173.75,-84.75,11.75
212,-173.75,-85.25,8.491666666666667
213,-173.75,-85.75,5.958333333333333
214,-173.75,-86.25,4.241666666666667
215,-173.75,-86.75,2.9416666666666664
216,-173.75,-87.25,1.9333333333333333
217,-173.75,-87.75,1.2166666666666666
218,-173.75,-88.25,0.6583333333333333
219,-173.75,-88.75,0.35833333333333334
220,-173.75,-89.25,0.15
221,-173.75,-89.75,0.09166666666666667
222,-173.25,66.75,26.224999999999998
223,-173.25,66.25,30.649999999999995
224,-173.25,65.75,38.09166666666666
225,-173.25,65.25,43.63333333333333
226,-173.25,64.75,48.50833333333333
227,-173.25,-84.75,11.775
228,-173.25,-85.25,8.525
229,-173.25,-85.75,5.875
230,-173.25,-86.25,4.1916666666666655
231,-173.25,-86.75,2.9416666666666664
232,-173.25,-87.25,1.9249999999999998
233,-173.25,-87.75,1.2
234,-173.25,-88.25,0.6583333333333333
235,-173.25,-88.75,0.35833333333333334
236,-173.25,-89.25,0.1416666666666667
237,-173.25,-89.75,0.09166666666666667
238,-172.75,66.75,25.416666666666668
239,-172.75,66.25,29.816666666666666
240,-172.75,65.75,36.133333333333326
241,-172.75,65.25,41.68333333333334
242,-172.75,-84.75,11.775
243,-172.75,-85.25,8.516666666666667
244,-172.75,-85.75,5.883333333333333
245,-172.75,-86.25,4.183333333333333
246,-172.75,-86.75,2.891666666666666
247,-172.75,-87.25,1.9166666666666667
248,-172.75,-87.75,1.225
249,-172.75,-88.25,0.6583333333333333
250,-172.75,-88.75,0.35833333333333334
251,-172.75,-89.25,0.1416666666666667
252,-172.75,-89.75,0.09166666666666667
253,-172.25,66.75,25.45
254,-172.25,66.25,29.691666666666674
255,-172.25,65.75,34.24166666666667
256,-172.25,65.25,38.69166666666667
257,-172.25,64.75,42.06666666666666
258,-172.25,-13.75,217.29166666666666
259,-172.25,-84.75,11.783333333333333
260,-172.25,-85.25,8.483333333333334
261,-172.25,-85.75,5.883333333333333
262,-172.25,-86.25,4.175
263,-172.25,-86.75,2.883333333333333
264,-172.25,-87.25,1.9083333333333334
265,-172.25,-87.75,1.225
266,-172.25,-88.25,0.6583333333333333
267,-172.25,-88.75,0.35833333333333334
268,-172.25,-89.25,0.1416666666666667
269,-172.25,-89.75,0.09166666666666667
270,-171.75,66.75,26.183333333333334
271,-171.75,66.25,30.60833333333333
272,-171.75,65.75,32.6
273,-171.75,-84.75,11.741666666666667
274,-171.75,-85.25,8.441666666666668
275,-171.75,-85.75,5.841666666666666
276,-171.75,-86.25,4.158333333333333
277,-171.75,-86.75,2.9166666666666665
278,-171.75,-87.25,1.9083333333333334
279,-171.75,-87.75,1.1916666666666667
280,-171.75,-88.25,0.6666666666666666
281,-171.75,-88.75,0.35833333333333334
282,-171.75,-89.25,0.1416666666666667
283,-171.75,-89.75,0.09166666666666667
284,-171.25,66.25,31.933333333333337
285,-171.25,-84.75,11.683333333333332
286,-171.25,-85.25,8.4
287,-171.25,-85.75,5.8999999999999995
288,-171.25,-86.25,4.191666666666666
289,-171.25,-86.75,2.891666666666666
290,-171.25,-87.25,1.9000000000000001
291,-171.25,-87.75,1.2
292,-171.25,-88.25,0.6666666666666666
293,-171.25,-88.75,0.35833333333333334
294,-171.25,-89.25,0.1416666666666667
295,-171.25,-89.75,0.09166666666666667
296,-170.75,66.25,33.68333333333333
297,-170.75,65.75,30.99166666666667
298,-170.75,-84.75,11.65
299,-170.75,-85.25,8.549999999999999
300,-170.75,-85.75,5.8999999999999995
301,-170.75,-86.25,4.2
302,-170.75,-86.75,2.891666666666667
303,-170.75,-87.25,1.9000000000000001
304,-170.75,-87.75,1.175
305,-170.75,-88.25,0.6666666666666666
306,-170.75,-88.75,0.3499999999999999
307,-170.75,-89.25,0.1416666666666667
308,-170.75,-89.75,0.09166666666666667
309,-170.25,66.25,36.11666666666667
310,-170.25,63.25,20.549999999999997
311,-170.25,-84.75,11.799999999999999
312,-170.25,-85.25,8.533333333333333
313,-170.25,-85.75,5.8999999999999995
314,-170.25,-86.25,4.208333333333333
315,-170.25,-86.75,2.891666666666667
316,-170.25,-87.25,1.8916666666666666
317,-170.25,-87.75,1.1833333333333333
318,-170.25,-88.25,0.6583333333333333
319,-170.25,-88.75,0.3499999999999999
320,-170.25,-89.25,0.1416666666666667
321,-170.25,-89.75,0.09166666666666667
322,-169.75,63.25,19.708333333333332
323,-169.75,-84.75,11.741666666666665
324,-169.75,-85.25,8.508333333333333
325,-169.75,-85.75,5.891666666666667
326,-169.75,-86.25,4.199999999999999
327,-169.75,-86.75,2.891666666666667
328,-169.75,-87.25,1.883333333333333
329,-169.75,-87.75,1.1583333333333334
330,-169.75,-88.25,0.6583333333333333
331,-169.75,-88.75,0.3499999999999999
332,-169.75,-89.25,0.15
333,-169.75,-89.75,0.09166666666666667
334,-169.25,63.25,18.974999999999998
335,-169.25,-84.75,11.558333333333332
336,-169.25,-85.25,8.466666666666667
337,-169.25,-85.75,5.816666666666666
338,-169.25,-86.25,4.15
339,-169.25,-86.75,2.8666666666666667
340,-169.25,-87.25,1.883333333333333
341,-169.25,-87.75,1.175
342,-169.25,-88.25,0.6416666666666666
343,-169.25,-88.75,0.3499999999999999
344,-169.25,-89.25,0.15
345,-169.25,-89.75,0.09166666666666667
346,-168.75,63.25,18.224999999999998
347,-168.75,-84.75,11.533333333333333
348,-168.75,-85.25,8.266666666666667
349,-168.75,-85.75,5.7749999999999995
350,-168.75,-86.25,4.133333333333334
351,-168.75,-86.75,2.8249999999999997
352,-168.75,-87.25,1.883333333333333
353,-168.75,-87.75,1.1666666666666667
354,-168.75,-88.25,0.6333333333333333
355,-168.75,-88.75,0.3499999999999999
356,-168.75,-89.25,0.15
357,-168.75,-89.75,0.09166666666666667
358,-168.25,-84.75,11.5
359,-168.25,-85.25,8.258333333333335
360,-168.25,-85.75,5.808333333333333
361,-168.25,-86.25,4.05
362,-168.25,-86.75,2.8166666666666664
363,-168.25,-87.25,1.8499999999999999
364,-168.25,-87.75,1.1250000000000002
365,-168.25,-88.25,0.625
366,-168.25,-88.75,0.3499999999999999
367,-168.25,-89.25,0.15
368,-168.25,-89.75,0.09166666666666667
369,-167.75,-85.25,8.233333333333333
370,-167.75,-85.75,5.824999999999999
371,-167.75,-86.25,4.041666666666667
372,-167.75,-86.75,2.775
373,-167.75,-87.25,1.833333333333333
374,-167.75,-87.75,1.1250000000000002
375,-167.75,-88.25,0.6166666666666667
376,-167.75,-88.75,0.3499999999999999
377,-167.75,-89.25,0.13333333333333333
378,-167.75,-89.75,0.09166666666666667
379,-167.25,65.75,27.366666666666664
380,-167.25,-85.25,8.183333333333334
381,-167.25,-85.75,5.7250000000000005
382,-167.25,-86.25,4.0249999999999995
383,-167.25,-86.75,2.775
384,-167.25,-87.25,1.833333333333333
385,-167.25,-87.75,1.1250000000000002
386,-167.25,-88.25,0.6083333333333334
387,-167.25,-88.75,0.3499999999999999
388,-167.25,-89.25,0.13333333333333333
389,-167.25,-89.75,0.09166666666666667
390,-166.75,65.75,24.149999999999995
391,-166.75,60.25,29.433333333333337
392,-166.75,53.75,90.95
393,-166.75,-85.25,8.116666666666665
394,-166.75,-85.75,5.758333333333333
395,-166.75,-86.25,3.9666666666666672
396,-166.75,-86.75,2.775
397,-166.75,-87.25,1.825
398,-166.75,-87.75,1.1250000000000002
399,-166.75,-88.25,0.6
400,-166.75,-88.75,0.3499999999999999
401,-166.75,-89.25,0.13333333333333333
402,-166.75,-89.75,0.09166666666666667
403,-166.25,65.75,21.3
404,-166.25,65.25,21.583333333333332
405,-166.25,64.75,28.058333333333334
406,-166.25,60.25,29.10833333333333
407,-166.25,53.75,94.11666666666666
408,-166.25,-85.25,8.016666666666666
409,-166.25,-85.75,5.716666666666666
410,-166.25,-86.25,4.0
411,-166.25,-86.75,2.7583333333333333
412,-166.25,-87.25,1.8166666666666664
413,-166.25,-87.75,1.1250000000000002
414,-166.25,-88.25,0.5916666666666667
415,-166.25,-88.75,0.3416666666666666
416,-166.25,-89.25,0.125
417,-166.25,-89.75,0.09166666666666667
418,-165.75,68.75,17.516666666666666
419,-165.75,68.25,19.249999999999996
420,-165.75,66.25,14.233333333333333
421,-165.75,65.75,19.608333333333334
422,-165.75,65.25,23.075
423,-165.75,64.75,28.816666666666663
424,-165.75,61.75,35.49166666666667
425,-165.75,60.25,30.316666666666666
426,-165.75,-85.25,8.141666666666667
427,-165.75,-85.75,5.800000000000001
428,-165.75,-86.25,3.975000000000001
429,-165.75,-86.75,2.7583333333333333
430,-165.75,-87.25,1.8083333333333333
431,-165.75,-87.75,1.1250000000000002
432,-165.75,-88.25,0.5750000000000001
433,-165.75,-88.75,0.3416666666666666
434,-165.75,-89.25,0.125
435,-165.75,-89.75,0.09166666666666667
436,-165.25,68.75,17.683333333333334
437,-165.25,68.25,19.98333333333333
438,-165.25,66.25,15.324999999999998
439,-165.25,65.75,18.933333333333334
440,-165.25,65.25,24.233333333333334
441,-165.25,64.75,28.600000000000005
442,-165.25,62.25,29.058333333333334
443,-165.25,61.75,33.53333333333333
444,-165.25,61.25,33.391666666666666
445,-165.25,-85.25,8.108333333333333
446,-165.25,-85.75,5.7749999999999995
447,-165.25,-86.25,3.9666666666666672
448,-165.25,-86.75,2.7583333333333333
449,-165.25,-87.25,1.8
450,-165.25,-87.75,1.1250000000000002
451,-165.25,-88.25,0.5750000000000001
452,-165.25,-88.75,0.3333333333333333
453,-165.25,-89.25,0.125
454,-165.25,-89.75,0.09166666666666667
455,-164.75,68.75,17.93333333333333
456,-164.75,68.25,20.733333333333334
457,-164.75,66.25,16.633333333333336
458,-164.75,65.75,18.724999999999998
459,-164.75,65.25,24.691666666666674
460,-164.75,64.75,27.425
461,-164.75,62.75,20.19166666666667
462,-164.75,62.25,27.575
463,-164.75,61.75,32.06666666666667
464,-164.75,61.25,34.34166666666666
465,-164.75,60.75,34.925
466,-164.75,-85.25,8.033333333333331
467,-164.75,-85.75,5.741666666666666
468,-164.75,-86.25,3.9333333333333336
469,-164.75,-86.75,2.733333333333333
470,-164.75,-87.25,1.7916666666666667
471,-164.75,-87.75,1.1250000000000002
472,-164.75,-88.25,0.5750000000000001
473,-164.75,-88.75,0.3333333333333333
474,-164.75,-89.25,0.11666666666666668
475,-164.75,-89.75,0.09166666666666667
476,-164.25,68.75,18.13333333333333
477,-164.25,68.25,21.14166666666667
478,-164.25,67.75,23.733333333333334
479,-164.25,66.25,17.683333333333334
480,-164.25,65.75,18.366666666666667
481,-164.25,65.25,24.541666666666668
482,-164.25,64.75,25.516666666666662
483,-164.25,62.75,20.233333333333338
484,-164.25,62.25,28.583333333333332
485,-164.25,61.75,32.06666666666666
486,-164.25,61.25,35.791666666666664
487,-164.25,60.25,38.28333333333333
488,-164.25,54.75,96.51666666666665
489,-164.25,-85.25,7.95
490,-164.25,-85.75,5.683333333333334
491,-164.25,-86.25,3.9000000000000004
492,-164.25,-86.75,2.6999999999999997
493,-164.25,-87.25,1.7583333333333335
494,-164.25,-87.75,1.1166666666666667
495,-164.25,-88.25,0.5750000000000001
496,-164.25,-88.75,0.325
497,-164.25,-89.25,0.11666666666666668
498,-164.25,-89.75,0.09166666666666667
499,-163.75,68.75,18.191666666666666
500,-163.75,68.25,21.1
501,-163.75,67.75,22.775000000000006
502,-163.75,67.25,21.916666666666668
503,-163.75,65.75,17.708333333333332
504,-163.75,65.25,23.958333333333332
505,-163.75,64.75,22.85833333333333
506,-163.75,62.75,22.099999999999998
507,-163.75,62.25,30.95
508,-163.75,61.75,32.025
509,-163.75,61.25,37.516666666666666
510,-163.75,60.25,40.46666666666667
511,-163.75,54.75,94.14166666666667
512,-163.75,-79.25,24.149999999999995
513,-163.75,-85.25,7.75
514,-163.75,-85.75,5.483333333333333
515,-163.75,-86.25,3.8249999999999997
516,-163.75,-86.75,2.6750000000000003
517,-163.75,-87.25,1.75
518,-163.75,-87.75,1.1083333333333334
519,-163.75,-88.25,0.5750000000000001
520,-163.75,-88.75,0.31666666666666665
521,-163.75,-89.25,0.11666666666666668
522,-163.75,-89.75,0.09166666666666667
523,-163.25,69.25,14.591666666666669
524,-163.25,68.75,17.958333333333332
525,-163.25,68.25,20.658333333333335
526,-163.25,67.75,21.683333333333334
527,-163.25,67.25,21.400000000000002
528,-163.25,65.75,16.55
529,-163.25,65.25,22.974999999999994
530,-163.25,64.75,21.358333333333334
531,-163.25,62.75,22.525000000000002
532,-163.25,62.25,27.7
533,-163.25,61.75,30.433333333333334
534,-163.25,61.25,39.449999999999996
535,-163.25,60.75,43.63333333333333
536,-163.25,60.25,42.199999999999996
537,-163.25,54.75,88.99166666666666
538,-163.25,-79.25,23.774999999999995
539,-163.25,-85.25,7.658333333333334
540,-163.25,-85.75,5.458333333333333
541,-163.25,-86.25,3.766666666666666
542,-163.25,-86.75,2.616666666666667
543,-163.25,-87.25,1.7416666666666665
544,-163.25,-87.75,1.1
545,-163.25,-88.25,0.5750000000000001
546,-163.25,-88.75,0.31666666666666665
547,-163.25,-89.25,0.11666666666666668
548,-163.25,-89.75,0.09166666666666667
549,-162.75,69.75,12.424999999999999
550,-162.75,69.25,14.366666666666665
551,-162.75,68.75,17.641666666666666
552,-162.75,68.25,20.2
553,-162.75,67.75,20.8
554,-162.75,67.25,20.55
555,-162.75,65.75,14.508333333333331
556,-162.75,65.25,21.825
557,-162.75,64.75,23.141666666666666
558,-162.75,62.75,21.400000000000002
559,-162.75,62.25,25.233333333333334
560,-162.75,61.75,30.025000000000002
561,-162.75,61.25,41.175
562,-162.75,60.75,45.78333333333333
563,-162.75,60.25,43.28333333333333
564,-162.75,55.25,105.78333333333335
565,-162.75,-79.25,23.441666666666666
566,-162.75,-85.25,7.625
567,-162.75,-85.75,5.425
568,-162.75,-86.25,3.7416666666666667
569,-162.75,-86.75,2.5749999999999997
570,-162.75,-87.25,1.7
571,-162.75,-87.75,1.0916666666666668
572,-162.75,-88.25,0.5750000000000001
573,-162.75,-88.75,0.30833333333333335
574,-162.75,-89.25,0.11666666666666668
575,-162.75,-89.75,0.09166666666666667
576,-162.25,69.75,12.249999999999998
577,-162.25,69.25,14.191666666666668
578,-162.25,68.75,17.150000000000002
579,-162.25,68.25,19.616666666666667
580,-162.25,67.75,20.191666666666663
581,-162.25,67.25,20.341666666666665
582,-162.25,66.75,24.591666666666665
583,-162.25,65.75,12.04166666666667
584,-162.25,65.25,20.358333333333334
585,-162.25,64.75,24.783333333333335
586,-162.25,63.25,12.466666666666667
587,-162.25,62.75,19.766666666666662
588,-162.25,62.25,25.191666666666674
589,-162.25,61.75,31.141666666666666
590,-162.25,61.25,41.74166666666667
591,-162.25,60.75,46.525
592,-162.25,60.25,42.89166666666666
593,-162.25,55.25,86.06666666666666
594,-162.25,-79.25,23.091666666666665
595,-162.25,-85.75,5.383333333333333
596,-162.25,-86.25,3.716666666666667
597,-162.25,-86.75,2.55
598,-162.25,-87.25,1.7
599,-162.25,-87.75,1.075
600,-162.25,-88.25,0.5750000000000001
601,-162.25,-88.75,0.30833333333333335
602,-162.25,-89.25,0.10833333333333334
603,-162.25,-89.75,0.08333333333333333
604,-161.75,70.25,11.024999999999999
605,-161.75,69.75,11.941666666666665
606,-161.75,69.25,13.850000000000001
607,-161.75,68.75,16.691666666666666
608,-161.75,68.25,19.2
609,-161.75,67.75,19.76666666666667
610,-161.75,67.25,21.116666666666667
611,-161.75,66.75,24.875
612,-161.75,65.75,11.116666666666667
613,-161.75,65.25,18.575
614,-161.75,63.25,10.941666666666665
615,-161.75,62.75,18.18333333333333
616,-161.75,62.25,24.88333333333333
617,-161.75,61.75,30.575000000000003
618,-161.75,61.25,39.87499999999999
619,-161.75,60.75,45.23333333333334
620,-161.75,60.25,41.31666666666666
621,-161.75,59.75,36.76666666666667
622,-161.75,59.25,21.883333333333336
623,-161.75,58.75,27.116666666666664
624,-161.75,55.75,69.30833333333332
625,-161.75,-79.25,22.78333333333333
626,-161.75,-85.75,5.308333333333333
627,-161.75,-86.25,3.658333333333333
628,-161.75,-86.75,2.541666666666667
629,-161.75,-87.25,1.6916666666666664
630,-161.75,-87.75,1.0416666666666667
631,-161.75,-88.25,0.5666666666666667
632,-161.75,-88.75,0.30833333333333335
633,-161.75,-89.25,0.10833333333333334
634,-161.75,-89.75,0.08333333333333333
635,-161.25,70.25,10.65
636,-161.25,69.75,11.616666666666667
637,-161.25,69.25,13.416666666666666
638,-161.25,68.75,16.258333333333336
639,-161.25,68.25,18.783333333333335
640,-161.25,67.75,19.358333333333334
641,-161.25,67.25,21.883333333333336
642,-161.25,66.75,26.666666666666668
643,-161.25,65.75,12.399999999999999
644,-161.25,65.25,17.291666666666668
645,-161.25,63.25,9.958333333333332
646,-161.25,62.75,16.941666666666666
647,-161.25,62.25,23.483333333333334
648,-161.25,61.75,27.916666666666668
649,-161.25,61.25,35.574999999999996
650,-161.25,60.75,39.50833333333333
651,-161.25,60.25,38.283333333333324
652,-161.25,59.75,33.33333333333333
653,-161.25,59.25,19.849999999999998
654,-161.25,55.75,58.9
655,-161.25,-79.25,22.53333333333333
656,-161.25,-79.75,23.974999999999998
657,-161.25,-83.75,18.041666666666668
658,-161.25,-85.75,5.233333333333333
659,-161.25,-86.25,3.658333333333333
660,-161.25,-86.75,2.541666666666667
661,-161.25,-87.25,1.675
662,-161.25,-87.75,1.0583333333333333
663,-161.25,-88.25,0.5666666666666667
664,-161.25,-88.75,0.2916666666666667
665,-161.25,-89.25,0.10833333333333334
666,-161.25,-89.75,0.08333333333333333
667,-160.75,70.25,10.424999999999999
668,-160.75,69.75,11.258333333333333
669,-160.75,69.25,12.883333333333333
670,-160.75,68.75,15.758333333333331
671,-160.75,68.25,18.458333333333332
672,-160.75,67.75,18.85833333333333
673,-160.75,67.25,21.25
674,-160.75,66.75,24.433333333333326
675,-160.75,66.25,16.016666666666666
676,-160.75,65.75,14.300000000000002
677,-160.75,65.25,17.691666666666666
678,-160.75,64.75,18.666666666666668
679,-160.75,64.25,14.041666666666666
680,-160.75,63.75,4.233333333333333
681,-160.75,63.25,9.708333333333332
682,-160.75,62.75,15.850000000000001
683,-160.75,62.25,21.691666666666666
684,-160.75,61.75,23.683333333333334
685,-160.75,61.25,30.025000000000002
686,-160.75,60.75,34.525
687,-160.75,60.25,34.35833333333334
688,-160.75,59.75,31.38333333333333
689,-160.75,59.25,19.724999999999998
690,-160.75,58.75,12.958333333333334
691,-160.75,55.25,44.833333333333336
692,-160.75,-79.25,22.33333333333334
693,-160.75,-79.75,23.70833333333333
694,-160.75,-83.75,17.866666666666667
695,-160.75,-85.75,5.316666666666666
696,-160.75,-86.25,3.641666666666666
697,-160.75,-86.75,2.525
698,-160.75,-87.25,1.6666666666666667
699,-160.75,-87.75,1.0333333333333332
700,-160.75,-88.25,0.5583333333333333
701,-160.75,-88.75,0.2833333333333334
702,-160.75,-89.25,0.10833333333333334
703,-160.75,-89.75,0.08333333333333333
704,-160.25,70.25,10.299999999999999
705,-160.25,69.75,11.0
706,-160.25,69.25,12.29166666666667
707,-160.25,68.75,15.291666666666666
708,-160.25,68.25,18.016666666666666
709,-160.25,67.75,18.100000000000005
710,-160.25,67.25,19.325000000000003
711,-160.25,66.75,18.683333333333334
712,-160.25,66.25,14.858333333333329
713,-160.25,65.75,15.5
714,-160.25,65.25,19.03333333333333
715,-160.25,64.75,20.7
716,-160.25,64.25,16.591666666666665
717,-160.25,63.75,8.091666666666667
718,-160.25,63.25,10.883333333333331
719,-160.25,62.75,15.716666666666667
720,-160.25,62.25,20.441666666666666
721,-160.25,61.75,18.6
722,-160.25,61.25,23.916666666666668
723,-160.25,60.75,30.5
