,Longitude,Latitude,Annual Average
198,-174.25,-86.25,2.9250000000000003
199,-174.25,-86.75,1.925
200,-174.25,-87.25,1.1833333333333333
201,-174.25,-87.75,0.7083333333333334
202,-174.25,-88.25,0.4000000000000001
203,-174.25,-88.75,0.18333333333333335
204,-174.25,-89.25,0.041666666666666664
205,-174.25,-89.75,0.0
206,-173.75,66.75,25.89166666666667
207,-173.75,66.25,29.791666666666668
208,-173.75,65.75,37.0
209,-173.75,65.25,41.87500000000001
210,-173.75,64.75,44.65
211,-173.75,-84.75,9.141666666666666
212,-173.75,-85.25,6.258333333333333
213,-173.75,-85.75,4.175
214,-173.75,-86.25,2.908333333333333
215,-173.75,-86.75,1.9166666666666667
216,-173.75,-87.25,1.1833333333333333
217,-173.75,-87.75,0.7083333333333334
218,-173.75,-88.25,0.375
219,-173.75,-88.75,0.18333333333333335
220,-173.75,-89.25,0.041666666666666664
221,-173.75,-89.75,0.0
222,-173.25,66.75,22.46666666666667
223,-173.25,66.25,25.675
224,-173.25,65.75,32.55833333333333
225,-173.25,65.25,37.78333333333333
226,-173.25,64.75,42.699999999999996
227,-173.25,-84.75,9.125
228,-173.25,-85.25,6.291666666666665
229,-173.25,-85.75,4.108333333333333
230,-173.25,-86.25,2.8666666666666667
231,-173.25,-86.75,1.9166666666666667
232,-173.25,-87.25,1.1833333333333333
233,-173.25,-87.75,0.6999999999999998
234,-173.25,-88.25,0.375
235,-173.25,-88.75,0.18333333333333335
236,-173.25,-89.25,0.041666666666666664
237,-173.25,-89.75,0.0
238,-172.75,66.75,19.583333333333332
239,-172.75,66.25,22.316666666666666
240,-172.75,65.75,28.358333333333334
241,-172.75,65.25,34.28333333333333
242,-172.75,-84.75,9.15
243,-172.75,-85.25,6.283333333333334
244,-172.75,-85.75,4.125
245,-172.75,-86.25,2.8499999999999996
246,-172.75,-86.75,1.8666666666666665
247,-172.75,-87.25,1.1833333333333333
248,-172.75,-87.75,0.7083333333333334
249,-172.75,-88.25,0.375
250,-172.75,-88.75,0.18333333333333335
251,-172.75,-89.25,0.041666666666666664
252,-172.75,-89.75,0.0
253,-172.25,66.75,17.4
254,-172.25,66.25,19.633333333333333
255,-172.25,65.75,24.224999999999998
256,-172.25,65.25,29.858333333333334
257,-172.25,64.75,34.16666666666667
258,-172.25,-13.75,204.32499999999996
259,-172.25,-84.75,9.133333333333335
260,-172.25,-85.25,6.266666666666667
261,-172.25,-85.75,4.108333333333333
262,-172.25,-86.25,2.8333333333333335
263,-172.25,-86.75,1.8666666666666665
264,-172.25,-87.25,1.175
265,-172.25,-87.75,0.7083333333333334
266,-172.25,-88.25,0.375
267,-172.25,-88.75,0.18333333333333335
268,-172.25,-89.25,0.041666666666666664
269,-172.25,-89.75,0.0
270,-171.75,66.75,15.791666666666666
271,-171.75,66.25,17.858333333333338
272,-171.75,65.75,20.375
273,-171.75,-84.75,9.049999999999999
274,-171.75,-85.25,6.191666666666666
275,-171.75,-85.75,4.083333333333333
276,-171.75,-86.25,2.8083333333333336
277,-171.75,-86.75,1.8833333333333335
278,-171.75,-87.25,1.175
279,-171.75,-87.75,0.6999999999999998
280,-171.75,-88.25,0.375
281,-171.75,-88.75,0.18333333333333335
282,-171.75,-89.25,0.041666666666666664
283,-171.75,-89.75,0.0
284,-171.25,66.25,17.425
285,-171.25,-84.75,9.008333333333333
286,-171.25,-85.25,6.1499999999999995
287,-171.25,-85.75,4.1000000000000005
288,-171.25,-86.25,2.8333333333333335
289,-171.25,-86.75,1.8833333333333335
290,-171.25,-87.25,1.1583333333333332
291,-171.25,-87.75,0.6999999999999998
292,-171.25,-88.25,0.375
293,-171.25,-88.75,0.18333333333333335
294,-171.25,-89.25,0.041666666666666664
295,-171.25,-89.75,0.0
296,-170.75,66.25,17.316666666666666
297,-170.75,65.75,16.825
298,-170.75,-84.75,8.958333333333334
299,-170.75,-85.25,6.266666666666667
300,-170.75,-85.75,4.108333333333333
301,-170.75,-86.25,2.841666666666667
302,-170.75,-86.75,1.8916666666666664
303,-170.75,-87.25,1.1583333333333332
304,-170.75,-87.75,0.6916666666666668
305,-170.75,-88.25,0.3666666666666667
306,-170.75,-88.75,0.18333333333333335
307,-170.75,-89.25,0.041666666666666664
308,-170.75,-89.75,0.0
309,-170.25,66.25,18.066666666666666
310,-170.25,63.25,17.333333333333332
311,-170.25,-84.75,9.074999999999998
312,-170.25,-85.25,6.25
313,-170.25,-85.75,4.1000000000000005
314,-170.25,-86.25,2.8333333333333335
315,-170.25,-86.75,1.8916666666666664
316,-170.25,-87.25,1.1583333333333332
317,-170.25,-87.75,0.6999999999999998
318,-170.25,-88.25,0.3666666666666667
319,-170.25,-88.75,0.18333333333333335
320,-170.25,-89.25,0.041666666666666664
321,-170.25,-89.75,0.0
322,-169.75,63.25,17.241666666666664
323,-169.75,-84.75,9.041666666666666
324,-169.75,-85.25,6.233333333333333
325,-169.75,-85.75,4.091666666666668
326,-169.75,-86.25,2.8249999999999997
327,-169.75,-86.75,1.8916666666666664
328,-169.75,-87.25,1.1583333333333332
329,-169.75,-87.75,0.6583333333333333
330,-169.75,-88.25,0.3666666666666667
331,-169.75,-88.75,0.18333333333333335
332,-169.75,-89.25,0.041666666666666664
333,-169.75,-89.75,0.0
334,-169.25,63.25,17.416666666666664
335,-169.25,-84.75,8.85
336,-169.25,-85.25,6.183333333333334
337,-169.25,-85.75,4.041666666666667
338,-169.25,-86.25,2.8000000000000003
339,-169.25,-86.75,1.8666666666666665
340,-169.25,-87.25,1.1583333333333332
341,-169.25,-87.75,0.6749999999999999
342,-169.25,-88.25,0.35000000000000003
343,-169.25,-88.75,0.18333333333333335
344,-169.25,-89.25,0.041666666666666664
345,-169.25,-89.75,0.0
346,-168.75,63.25,17.349999999999998
347,-168.75,-84.75,8.825000000000001
348,-168.75,-85.25,5.991666666666667
349,-168.75,-85.75,4.008333333333333
350,-168.75,-86.25,2.7833333333333337
351,-168.75,-86.75,1.8333333333333333
352,-168.75,-87.25,1.1583333333333332
353,-168.75,-87.75,0.6749999999999999
354,-168.75,-88.25,0.3333333333333333
355,-168.75,-88.75,0.17499999999999996
356,-168.75,-89.25,0.041666666666666664
357,-168.75,-89.75,0.0
358,-168.25,-84.75,8.775
359,-168.25,-85.25,5.983333333333333
360,-168.25,-85.75,4.0249999999999995
361,-168.25,-86.25,2.7249999999999996
362,-168.25,-86.75,1.8166666666666667
363,-168.25,-87.25,1.1333333333333335
364,-168.25,-87.75,0.6583333333333333
365,-168.25,-88.25,0.3333333333333333
366,-168.25,-88.75,0.17499999999999996
367,-168.25,-89.25,0.041666666666666664
368,-168.25,-89.75,0.0
369,-167.75,-85.25,5.966666666666668
370,-167.75,-85.75,4.05
371,-167.75,-86.25,2.7083333333333335
372,-167.75,-86.75,1.8
373,-167.75,-87.25,1.1166666666666665
374,-167.75,-87.75,0.65
375,-167.75,-88.25,0.325
376,-167.75,-88.75,0.17499999999999996
377,-167.75,-89.25,0.025000000000000005
378,-167.75,-89.75,0.0
379,-167.25,65.75,18.375
380,-167.25,-85.25,5.933333333333334
381,-167.25,-85.75,3.991666666666667
382,-167.25,-86.25,2.691666666666667
383,-167.25,-86.75,1.8
384,-167.25,-87.25,1.1166666666666665
385,-167.25,-87.75,0.65
386,-167.25,-88.25,0.325
387,-167.25,-88.75,0.17499999999999996
388,-167.25,-89.25,0.025000000000000005
389,-167.25,-89.75,0.0
390,-166.75,65.75,17.391666666666666
391,-166.75,60.25,23.083333333333332
392,-166.75,53.75,75.25833333333333
393,-166.75,-85.25,5.858333333333333
394,-166.75,-85.75,4.0
395,-166.75,-86.25,2.6666666666666665
396,-166.75,-86.75,1.7916666666666667
397,-166.75,-87.25,1.1083333333333334
398,-166.75,-87.75,0.6416666666666666
399,-166.75,-88.25,0.325
400,-166.75,-88.75,0.17499999999999996
401,-166.75,-89.25,0.025000000000000005
402,-166.75,-89.75,0.0
403,-166.25,65.75,16.525000000000002
404,-166.25,65.25,20.941666666666666
405,-166.25,64.75,32.516666666666666
406,-166.25,60.25,22.78333333333333
407,-166.25,53.75,80.66666666666667
408,-166.25,-85.25,5.791666666666667
409,-166.25,-85.75,3.975
410,-166.25,-86.25,2.6999999999999997
411,-166.25,-86.75,1.7916666666666667
412,-166.25,-87.25,1.1083333333333334
413,-166.25,-87.75,0.6416666666666666
414,-166.25,-88.25,0.31666666666666665
415,-166.25,-88.75,0.16666666666666666
416,-166.25,-89.25,0.016666666666666666
417,-166.25,-89.75,0.0
418,-165.75,68.75,13.658333333333337
419,-165.75,68.25,17.141666666666666
420,-165.75,66.25,10.375
421,-165.75,65.75,16.241666666666664
422,-165.75,65.25,23.691666666666666
423,-165.75,64.75,34.90833333333334
424,-165.75,61.75,37.575
425,-165.75,60.25,23.366666666666664
426,-165.75,-85.25,5.883333333333333
427,-165.75,-85.75,4.041666666666667
428,-165.75,-86.25,2.6833333333333336
429,-165.75,-86.75,1.7833333333333332
430,-165.75,-87.25,1.0999999999999999
431,-165.75,-87.75,0.6416666666666666
432,-165.75,-88.25,0.31666666666666665
433,-165.75,-88.75,0.16666666666666666
434,-165.75,-89.25,0.016666666666666666
435,-165.75,-89.75,0.0
436,-165.25,68.75,14.199999999999998
437,-165.25,68.25,17.958333333333332
438,-165.25,66.25,11.6
439,-165.25,65.75,16.275000000000002
440,-165.25,65.25,25.358333333333334
441,-165.25,64.75,35.25833333333333
442,-165.25,62.25,31.358333333333334
443,-165.25,61.75,35.641666666666666
444,-165.25,61.25,31.89166666666667
445,-165.25,-85.25,5.841666666666666
446,-165.25,-85.75,4.033333333333334
447,-165.25,-86.25,2.6666666666666665
448,-165.25,-86.75,1.7833333333333332
449,-165.25,-87.25,1.0999999999999999
450,-165.25,-87.75,0.6416666666666666
451,-165.25,-88.25,0.31666666666666665
452,-165.25,-88.75,0.15833333333333335
453,-165.25,-89.25,0.016666666666666666
454,-165.25,-89.75,0.0
455,-164.75,68.75,14.791666666666666
456,-164.75,68.25,18.791666666666668
457,-164.75,66.25,12.983333333333334
458,-164.75,65.75,16.341666666666665
459,-164.75,65.25,25.458333333333332
460,-164.75,64.75,32.85
461,-164.75,62.75,19.45
462,-164.75,62.25,29.833333333333332
463,-164.75,61.75,34.05833333333334
464,-164.75,61.25,32.15
465,-164.75,60.75,28.55
466,-164.75,-85.25,5.8
467,-164.75,-85.75,4.0
468,-164.75,-86.25,2.641666666666666
469,-164.75,-86.75,1.7583333333333335
470,-164.75,-87.25,1.0916666666666668
471,-164.75,-87.75,0.6416666666666666
472,-164.75,-88.25,0.31666666666666665
473,-164.75,-88.75,0.15833333333333335
474,-164.75,-89.25,0.016666666666666666
475,-164.75,-89.75,0.0
476,-164.25,68.75,15.050000000000002
477,-164.25,68.25,18.724999999999998
478,-164.25,67.75,22.808333333333334
479,-164.25,66.25,14.141666666666666
480,-164.25,65.75,16.041666666666668
481,-164.25,65.25,24.358333333333334
482,-164.25,64.75,28.058333333333334
483,-164.25,62.75,19.425
484,-164.25,62.25,31.28333333333333
485,-164.25,61.75,33.88333333333333
486,-164.25,61.25,32.49999999999999
487,-164.25,60.25,29.63333333333333
488,-164.25,54.75,99.54166666666667
489,-164.25,-85.25,5.716666666666668
490,-164.25,-85.75,3.9500000000000006
491,-164.25,-86.25,2.608333333333334
492,-164.25,-86.75,1.7333333333333332
493,-164.25,-87.25,1.0833333333333333
494,-164.25,-87.75,0.6333333333333333
495,-164.25,-88.25,0.31666666666666665
496,-164.25,-88.75,0.15000000000000002
497,-164.25,-89.25,0.016666666666666666
498,-164.25,-89.75,0.0
499,-163.75,68.75,15.108333333333334
500,-163.75,68.25,17.758333333333333
501,-163.75,67.75,18.058333333333334
502,-163.75,67.25,16.599999999999998
503,-163.75,65.75,15.333333333333334
504,-163.75,65.25,22.566666666666666
505,-163.75,64.75,21.491666666666664
506,-163.75,62.75,22.175
507,-163.75,62.25,34.449999999999996
508,-163.75,61.75,33.35000000000001
509,-163.75,61.25,32.80833333333333
510,-163.75,60.25,31.65833333333333
511,-163.75,54.75,101.40833333333335
512,-163.75,-79.25,19.991666666666664
513,-163.75,-85.25,5.516666666666667
514,-163.75,-85.75,3.7916666666666665
515,-163.75,-86.25,2.558333333333333
516,-163.75,-86.75,1.7166666666666668
517,-163.75,-87.25,1.0666666666666667
518,-163.75,-87.75,0.625
519,-163.75,-88.25,0.31666666666666665
520,-163.75,-88.75,0.1416666666666667
521,-163.75,-89.25,0.016666666666666666
522,-163.75,-89.75,0.0
523,-163.25,69.25,12.35
524,-163.25,68.75,14.875
525,-163.25,68.25,16.416666666666668
526,-163.25,67.75,13.433333333333332
527,-163.25,67.25,15.424999999999999
528,-163.25,65.75,13.94166666666667
529,-163.25,65.25,20.691666666666666
530,-163.25,64.75,17.049999999999997
531,-163.25,62.75,23.683333333333334
532,-163.25,62.25,31.35000000000001
533,-163.25,61.75,31.08333333333333
534,-163.25,61.25,33.28333333333333
535,-163.25,60.75,35.4
536,-163.25,60.25,33.53333333333333
537,-163.25,54.75,101.35833333333335
538,-163.25,-79.25,19.575
539,-163.25,-85.25,5.441666666666667
540,-163.25,-85.75,3.775
541,-163.25,-86.25,2.5083333333333337
542,-163.25,-86.75,1.6916666666666667
543,-163.25,-87.25,1.05
544,-163.25,-87.75,0.6166666666666667
545,-163.25,-88.25,0.31666666666666665
546,-163.25,-88.75,0.1416666666666667
547,-163.25,-89.25,0.016666666666666666
548,-163.25,-89.75,0.0
549,-162.75,69.75,11.516666666666667
550,-162.75,69.25,12.383333333333335
551,-162.75,68.75,14.549999999999999
552,-162.75,68.25,15.500000000000002
553,-162.75,67.75,11.716666666666667
554,-162.75,67.25,15.641666666666667
555,-162.75,65.75,11.65
556,-162.75,65.25,19.175
557,-162.75,64.75,19.23333333333333
558,-162.75,62.75,23.275000000000002
559,-162.75,62.25,28.099999999999998
560,-162.75,61.75,29.283333333333335
561,-162.75,61.25,34.53333333333334
562,-162.75,60.75,37.75833333333333
563,-162.75,60.25,34.958333333333336
564,-162.75,55.25,117.75833333333334
565,-162.75,-79.25,19.224999999999998
566,-162.75,-85.25,5.425
567,-162.75,-85.75,3.758333333333333
568,-162.75,-86.25,2.4833333333333334
569,-162.75,-86.75,1.6666666666666667
570,-162.75,-87.25,1.0166666666666666
571,-162.75,-87.75,0.6166666666666667
572,-162.75,-88.25,0.31666666666666665
573,-162.75,-88.75,0.1416666666666667
574,-162.75,-89.25,0.016666666666666666
575,-162.75,-89.75,0.0
576,-162.25,69.75,11.691666666666665
577,-162.25,69.25,12.449999999999998
578,-162.25,68.75,14.233333333333334
579,-162.25,68.25,15.066666666666665
580,-162.25,67.75,12.966666666666667
581,-162.25,67.25,16.98333333333333
582,-162.25,66.75,20.175
583,-162.25,65.75,9.016666666666667
584,-162.25,65.25,17.750000000000004
585,-162.25,64.75,22.741666666666664
586,-162.25,63.25,16.291666666666668
587,-162.25,62.75,22.10833333333333
588,-162.25,62.25,27.066666666666666
589,-162.25,61.75,29.233333333333334
590,-162.25,61.25,35.016666666666666
591,-162.25,60.75,39.550000000000004
592,-162.25,60.25,34.99166666666667
593,-162.25,55.25,101.45833333333333
594,-162.25,-79.25,18.883333333333333
595,-162.25,-85.75,3.7166666666666663
596,-162.25,-86.25,2.466666666666667
597,-162.25,-86.75,1.6416666666666668
598,-162.25,-87.25,1.0083333333333333
599,-162.25,-87.75,0.6083333333333334
600,-162.25,-88.25,0.31666666666666665
601,-162.25,-88.75,0.1416666666666667
602,-162.25,-89.25,0.016666666666666666
603,-162.25,-89.75,0.0
604,-161.75,70.25,11.916666666666664
605,-161.75,69.75,11.783333333333333
606,-161.75,69.25,12.383333333333333
607,-161.75,68.75,14.041666666666666
608,-161.75,68.25,15.216666666666667
609,-161.75,67.75,14.625000000000002
610,-161.75,67.25,18.591666666666665
611,-161.75,66.75,21.608333333333334
612,-161.75,65.75,7.966666666666668
613,-161.75,65.25,16.258333333333336
614,-161.75,63.25,15.883333333333335
615,-161.75,62.75,20.9
616,-161.75,62.25,26.224999999999994
617,-161.75,61.75,28.608333333333334
618,-161.75,61.25,33.824999999999996
619,-161.75,60.75,37.64166666666667
620,-161.75,60.25,33.95
621,-161.75,59.75,32.19166666666667
622,-161.75,59.25,25.74166666666667
623,-161.75,58.75,38.73333333333333
624,-161.75,55.75,75.58333333333334
625,-161.75,-79.25,18.566666666666663
626,-161.75,-85.75,3.6583333333333337
627,-161.75,-86.25,2.433333333333333
628,-161.75,-86.75,1.6333333333333335
629,-161.75,-87.25,1.0
630,-161.75,-87.75,0.5916666666666667
631,-161.75,-88.25,0.30833333333333335
632,-161.75,-88.75,0.1416666666666667
633,-161.75,-89.25,0.016666666666666666
634,-161.75,-89.75,0.0
635,-161.25,70.25,12.008333333333333
636,-161.25,69.75,11.775
637,-161.25,69.25,12.258333333333335
638,-161.25,68.75,14.058333333333332
639,-161.25,68.25,15.524999999999999
640,-161.25,67.75,15.825000000000001
641,-161.25,67.25,19.875
642,-161.25,66.75,24.150000000000002
643,-161.25,65.75,8.950000000000001
644,-161.25,65.25,15.5
645,-161.25,63.25,16.058333333333334
646,-161.25,62.75,20.008333333333333
647,-161.25,62.25,25.125
648,-161.25,61.75,27.099999999999998
649,-161.25,61.25,30.875
650,-161.25,60.75,32.05833333333333
651,-161.25,60.25,31.63333333333333
652,-161.25,59.75,30.858333333333334
653,-161.25,59.25,27.125
654,-161.25,55.75,63.26666666666667
655,-161.25,-79.25,18.28333333333333
656,-161.25,-79.75,19.76666666666667
657,-161.25,-83.75,14.625
658,-161.25,-85.75,3.6
659,-161.25,-86.25,2.425
660,-161.25,-86.75,1.625
661,-161.25,-87.25,0.9916666666666667
662,-161.25,-87.75,0.6
663,-161.25,-88.25,0.30833333333333335
664,-161.25,-88.75,0.1416666666666667
665,-161.25,-89.25,0.016666666666666666
666,-161.25,-89.75,0.0
667,-160.75,70.25,12.116666666666667
668,-160.75,69.75,11.716666666666667
669,-160.75,69.25,12.025
670,-160.75,68.75,13.983333333333334
671,-160.75,68.25,15.933333333333335
672,-160.75,67.75,16.508333333333336
673,-160.75,67.25,19.866666666666667
674,-160.75,66.75,22.84166666666667
675,-160.75,66.25,12.383333333333335
676,-160.75,65.75,11.25
677,-160.75,65.25,16.641666666666666
678,-160.75,64.75,20.175
679,-160.75,64.25,22.55
680,-160.75,63.75,16.508333333333333
681,-160.75,63.25,16.575
682,-160.75,62.75,19.400000000000002
683,-160.75,62.25,24.03333333333333
684,-160.75,61.75,25.025000000000002
685,-160.75,61.25,27.658333333333335
686,-160.75,60.75,28.391666666666666
687,-160.75,60.25,28.791666666666668
688,-160.75,59.75,30.95833333333334
689,-160.75,59.25,30.89166666666667
690,-160.75,58.75,32.1
691,-160.75,55.25,42.050000000000004
692,-160.75,-79.25,18.083333333333336
693,-160.75,-79.75,19.48333333333333
694,-160.75,-83.75,14.441666666666668
695,-160.75,-85.75,3.6666666666666665
696,-160.75,-86.25,2.4166666666666665
697,-160.75,-86.75,1.6166666666666665
698,-160.75,-87.25,0.9916666666666667
699,-160.75,-87.75,0.5916666666666667
700,-160.75,-88.25,0.30833333333333335
701,-160.75,-88.75,0.1416666666666667
702,-160.75,-89.25,0.016666666666666666
703,-160.75,-89.75,0.0
704,-160.25,70.25,12.216666666666667
705,-160.25,69.75,11.591666666666669
706,-160.25,69.25,11.791666666666664
707,-160.25,68.75,13.958333333333336
708,-160.25,68.25,16.25
709,-160.25,67.75,16.6
710,-160.25,67.25,18.658333333333335
711,-160.25,66.75,18.183333333333334
712,-160.25,66.25,12.66666666666667
713,-160.25,65.75,13.699999999999998
714,-160.25,65.25,19.091666666666665
715,-160.25,64.75,23.650000000000002
716,-160.25,64.25,26.066666666666663
717,-160.25,63.75,20.099999999999998
718,-160.25,63.25,17.925
719,-160.25,62.75,19.650000000000002
720,-160.25,62.25,23.599999999999998
721,-160.25,61.75,22.908333333333335
722,-160.25,61.25,24.758333333333336
723,-160.25,60.75,26.716666666666665
724,-160.25,60.25,27.61666666666667
725,-160.25,59.75,33.358333333333334
726,-160.25,59.25,34.75833333333333
727,-160.25,56.25,97.53333333333332
728,-160.25,55.75,76.39166666666667
729,-160.25,-79.25,17.891666666666666
730,-160.25,-79.75,19.333333333333332
731,-160.25,-83.75,14.100000000000001
