,Longitude,Latitude,Annual Average
75,-177.75,67.75,25.124999999999996
76,-177.75,67.25,31.524999999999995
77,-177.75,66.75,35.84166666666667
78,-177.75,66.25,36.7
79,-177.75,65.75,35.458333333333336
80,-177.75,-84.75,10.325000000000001
81,-177.75,-85.25,6.966666666666666
82,-177.75,-85.75,4.883333333333334
83,-177.75,-86.25,3.4583333333333335
84,-177.75,-86.75,2.4166666666666665
85,-177.75,-87.25,1.625
86,-177.75,-87.75,1.0666666666666667
87,-177.75,-88.25,0.65
88,-177.75,-88.75,0.3333333333333333
89,-177.75,-89.25,0.15
90,-177.75,-89.75,0.024999999999999998
91,-177.25,67.75,24.983333333333334
92,-177.25,67.25,30.5
93,-177.25,66.75,34.88333333333333
94,-177.25,66.25,35.949999999999996
95,-177.25,65.75,36.26666666666667
96,-177.25,51.75,93.25
97,-177.25,-84.75,10.325
98,-177.25,-85.25,7.025000000000001
99,-177.25,-85.75,4.8999999999999995
100,-177.25,-86.25,3.466666666666667
101,-177.25,-86.75,2.4166666666666665
102,-177.25,-87.25,1.625
103,-177.25,-87.75,1.0666666666666667
104,-177.25,-88.25,0.6583333333333333
105,-177.25,-88.75,0.3333333333333333
106,-177.25,-89.25,0.15
107,-177.25,-89.75,0.024999999999999998
108,-176.75,67.75,24.433333333333337
109,-176.75,67.25,29.675
110,-176.75,66.75,33.225
111,-176.75,66.25,35.20833333333333
112,-176.75,65.75,37.41666666666667
113,-176.75,51.75,105.09166666666665
114,-176.75,-84.75,10.333333333333334
115,-176.75,-85.25,7.216666666666666
116,-176.75,-85.75,4.883333333333334
117,-176.75,-86.25,3.4583333333333335
118,-176.75,-86.75,2.4333333333333336
119,-176.75,-87.25,1.6333333333333335
120,-176.75,-87.75,1.0416666666666667
121,-176.75,-88.25,0.65
122,-176.75,-88.75,0.3333333333333333
123,-176.75,-89.25,0.15
124,-176.75,-89.75,0.024999999999999998
125,-176.25,67.75,23.950000000000003
126,-176.25,67.25,28.200000000000003
127,-176.25,66.75,31.441666666666666
128,-176.25,66.25,34.56666666666667
129,-176.25,65.75,38.60833333333333
130,-176.25,-43.75,71.71666666666668
131,-176.25,-44.25,75.10833333333333
132,-176.25,-84.75,10.358333333333334
133,-176.25,-85.25,7.083333333333333
134,-176.25,-85.75,4.95
135,-176.25,-86.25,3.5250000000000004
136,-176.25,-86.75,2.4499999999999997
137,-176.25,-87.25,1.6333333333333335
138,-176.25,-87.75,1.05
139,-176.25,-88.25,0.6416666666666667
140,-176.25,-88.75,0.3333333333333333
141,-176.25,-89.25,0.15
142,-176.25,-89.75,0.024999999999999998
143,-175.75,67.75,23.308333333333326
144,-175.75,67.25,26.858333333333334
145,-175.75,66.75,29.941666666666666
146,-175.75,66.25,33.53333333333333
147,-175.75,65.75,39.26666666666667
148,-175.75,65.25,45.03333333333334
149,-175.75,-84.75,10.358333333333334
150,-175.75,-85.25,7.183333333333333
151,-175.75,-85.75,4.983333333333333
152,-175.75,-86.25,3.525
153,-175.75,-86.75,2.4666666666666663
154,-175.75,-87.25,1.6416666666666666
155,-175.75,-87.75,1.0583333333333333
156,-175.75,-88.25,0.6416666666666667
157,-175.75,-88.75,0.34166666666666673
158,-175.75,-89.25,0.1416666666666667
159,-175.75,-89.75,0.024999999999999998
160,-175.25,67.25,25.316666666666666
161,-175.25,66.75,28.025000000000006
162,-175.25,66.25,32.13333333333333
163,-175.25,65.75,39.40833333333334
164,-175.25,65.25,44.94166666666666
165,-175.25,-84.75,10.575
166,-175.25,-85.25,7.258333333333333
167,-175.25,-85.75,5.016666666666667
168,-175.25,-86.25,3.5666666666666664
169,-175.25,-86.75,2.4666666666666663
170,-175.25,-87.25,1.6416666666666666
171,-175.25,-87.75,1.0583333333333333
172,-175.25,-88.25,0.6416666666666667
173,-175.25,-88.75,0.34166666666666673
174,-175.25,-89.25,0.1416666666666667
175,-175.25,-89.75,0.024999999999999998
176,-174.75,67.25,23.49166666666667
177,-174.75,66.25,30.674999999999997
178,-174.75,65.75,39.583333333333336
179,-174.75,65.25,45.39166666666667
180,-174.75,-84.75,10.541666666666666
181,-174.75,-85.25,7.341666666666666
182,-174.75,-85.75,5.008333333333334
183,-174.75,-86.25,3.5583333333333336
184,-174.75,-86.75,2.4666666666666663
185,-174.75,-87.25,1.6416666666666666
186,-174.75,-87.75,1.0583333333333333
187,-174.75,-88.25,0.6333333333333333
188,-174.75,-88.75,0.34166666666666673
189,-174.75,-89.25,0.1416666666666667
190,-174.75,-89.75,0.024999999999999998
191,-174.25,66.25,28.691666666666666
192,-174.25,65.75,38.308333333333344
193,-174.25,65.25,43.64166666666666
194,-174.25,64.75,44.96666666666667
195,-174.25,-84.75,10.416666666666666
196,-174.25,-85.25,7.291666666666667
197,-174.25,-85.75,4.991666666666666
198,-174.25,-86.25,3.5416666666666665
199,-174.25,-86.75,2.4666666666666663
200,-174.25,-87.25,1.6333333333333335
201,-174.25,-87.75,1.0583333333333333
202,-174.25,-88.25,0.6333333333333333
203,-174.25,-88.75,0.34166666666666673
204,-174.25,-89.25,0.1416666666666667
205,-174.25,-89.75,0.024999999999999998
206,-173.75,66.75,22.59166666666667
207,-173.75,66.25,27.575000000000003
208,-173.75,65.75,35.658333333333324
209,-173.75,65.25,41.12500000000001
210,-173.75,64.75,45.0
211,-173.75,-84.75,10.441666666666668
212,-173.75,-85.25,7.266666666666666
213,-173.75,-85.75,4.958333333333333
214,-173.75,-86.25,3.516666666666667
215,-173.75,-86.75,2.458333333333333
216,-173.75,-87.25,1.6333333333333335
217,-173.75,-87.75,1.0583333333333333
218,-173.75,-88.25,0.6
219,-173.75,-88.75,0.34166666666666673
220,-173.75,-89.25,0.1416666666666667
221,-173.75,-89.75,0.024999999999999998
222,-173.25,66.75,21.258333333333333
223,-173.25,66.25,25.650000000000002
224,-173.25,65.75,33.150000000000006
225,-173.25,65.25,38.791666666666664
226,-173.25,64.75,44.025
227,-173.25,-84.75,10.450000000000001
228,-173.25,-85.25,7.300000000000001
229,-173.25,-85.75,4.9
230,-173.25,-86.25,3.483333333333334
231,-173.25,-86.75,2.4666666666666663
232,-173.25,-87.25,1.6416666666666666
233,-173.25,-87.75,1.0583333333333333
234,-173.25,-88.25,0.6
235,-173.25,-88.75,0.34166666666666673
236,-173.25,-89.25,0.1416666666666667
237,-173.25,-89.75,0.024999999999999998
238,-172.75,66.75,19.875000000000004
239,-172.75,66.25,24.016666666666666
240,-172.75,65.75,30.516666666666666
241,-172.75,65.25,36.44166666666667
242,-172.75,-84.75,10.483333333333333
243,-172.75,-85.25,7.308333333333334
244,-172.75,-85.75,4.925
245,-172.75,-86.25,3.483333333333334
246,-172.75,-86.75,2.4166666666666665
247,-172.75,-87.25,1.6416666666666666
248,-172.75,-87.75,1.0666666666666667
249,-172.75,-88.25,0.6
250,-172.75,-88.75,0.34166666666666673
251,-172.75,-89.25,0.1416666666666667
252,-172.75,-89.75,0.024999999999999998
253,-172.25,66.75,19.31666666666667
254,-172.25,66.25,23.275000000000002
255,-172.25,65.75,27.974999999999998
256,-172.25,65.25,32.9
257,-172.25,64.75,36.666666666666664
258,-172.25,-13.75,156.975
259,-172.25,-84.75,10.491666666666667
260,-172.25,-85.25,7.3
261,-172.25,-85.75,4.916666666666666
262,-172.25,-86.25,3.483333333333334
263,-172.25,-86.75,2.4166666666666665
264,-172.25,-87.25,1.6333333333333335
265,-172.25,-87.75,1.0666666666666667
266,-172.25,-88.25,0.6
267,-172.25,-88.75,0.34166666666666673
268,-172.25,-89.25,0.1416666666666667
269,-172.25,-89.75,0.024999999999999998
270,-171.75,66.75,19.49166666666667
271,-171.75,66.25,23.208333333333332
272,-171.75,65.75,25.38333333333333
273,-171.75,-84.75,10.458333333333334
274,-171.75,-85.25,7.2749999999999995
275,-171.75,-85.75,4.875
276,-171.75,-86.25,3.4666666666666663
277,-171.75,-86.75,2.4416666666666664
278,-171.75,-87.25,1.6333333333333335
279,-171.75,-87.75,1.05
280,-171.75,-88.25,0.6
281,-171.75,-88.75,0.34166666666666673
282,-171.75,-89.25,0.1416666666666667
283,-171.75,-89.75,0.024999999999999998
284,-171.25,66.25,23.500000000000004
285,-171.25,-84.75,10.424999999999999
286,-171.25,-85.25,7.233333333333333
287,-171.25,-85.75,4.9416666666666655
288,-171.25,-86.25,3.491666666666667
289,-171.25,-86.75,2.4499999999999997
290,-171.25,-87.25,1.6333333333333335
291,-171.25,-87.75,1.05
292,-171.25,-88.25,0.6
293,-171.25,-88.75,0.34166666666666673
294,-171.25,-89.25,0.1416666666666667
295,-171.25,-89.75,0.024999999999999998
296,-170.75,66.25,24.34166666666667
297,-170.75,65.75,21.900000000000002
298,-170.75,-84.75,10.4
299,-170.75,-85.25,7.391666666666667
300,-170.75,-85.75,4.958333333333333
301,-170.75,-86.25,3.5083333333333333
302,-170.75,-86.75,2.4583333333333335
303,-170.75,-87.25,1.6250000000000002
304,-170.75,-87.75,1.0416666666666667
305,-170.75,-88.25,0.6
306,-170.75,-88.75,0.34166666666666673
307,-170.75,-89.25,0.1416666666666667
308,-170.75,-89.75,0.024999999999999998
309,-170.25,66.25,26.275000000000002
310,-170.25,63.25,18.866666666666667
311,-170.25,-84.75,10.541666666666666
312,-170.25,-85.25,7.375000000000001
313,-170.25,-85.75,4.958333333333333
314,-170.25,-86.25,3.516666666666667
315,-170.25,-86.75,2.4583333333333335
316,-170.25,-87.25,1.6250000000000002
317,-170.25,-87.75,1.05
318,-170.25,-88.25,0.6
319,-170.25,-88.75,0.34166666666666673
320,-170.25,-89.25,0.1416666666666667
321,-170.25,-89.75,0.024999999999999998
322,-169.75,63.25,18.408333333333335
323,-169.75,-84.75,10.5
324,-169.75,-85.25,7.375000000000001
325,-169.75,-85.75,4.95
326,-169.75,-86.25,3.5000000000000004
327,-169.75,-86.75,2.4499999999999997
328,-169.75,-87.25,1.6250000000000002
329,-169.75,-87.75,1.0250000000000001
330,-169.75,-88.25,0.6
331,-169.75,-88.75,0.34166666666666673
332,-169.75,-89.25,0.1416666666666667
333,-169.75,-89.75,0.024999999999999998
334,-169.25,63.25,18.291666666666668
335,-169.25,-84.75,10.325000000000001
336,-169.25,-85.25,7.333333333333333
337,-169.25,-85.75,4.891666666666667
338,-169.25,-86.25,3.491666666666667
339,-169.25,-86.75,2.4333333333333336
340,-169.25,-87.25,1.6250000000000002
341,-169.25,-87.75,1.0416666666666667
342,-169.25,-88.25,0.6083333333333333
343,-169.25,-88.75,0.34166666666666673
344,-169.25,-89.25,0.1416666666666667
345,-169.25,-89.75,0.024999999999999998
346,-168.75,63.25,18.075
347,-168.75,-84.75,10.325000000000001
348,-168.75,-85.25,7.1499999999999995
349,-168.75,-85.75,4.866666666666667
350,-168.75,-86.25,3.475
351,-168.75,-86.75,2.4
352,-168.75,-87.25,1.6250000000000002
353,-168.75,-87.75,1.0416666666666667
354,-168.75,-88.25,0.6
355,-168.75,-88.75,0.34166666666666673
356,-168.75,-89.25,0.1416666666666667
357,-168.75,-89.75,0.024999999999999998
358,-168.25,-84.75,10.291666666666666
359,-168.25,-85.25,7.133333333333334
360,-168.25,-85.75,4.8999999999999995
361,-168.25,-86.25,3.408333333333333
362,-168.25,-86.75,2.3833333333333333
363,-168.25,-87.25,1.6083333333333334
364,-168.25,-87.75,1.0250000000000001
365,-168.25,-88.25,0.6
366,-168.25,-88.75,0.34166666666666673
367,-168.25,-89.25,0.1416666666666667
368,-168.25,-89.75,0.024999999999999998
369,-167.75,-85.25,7.133333333333334
370,-167.75,-85.75,4.949999999999999
371,-167.75,-86.25,3.4
372,-167.75,-86.75,2.3666666666666667
373,-167.75,-87.25,1.5999999999999999
374,-167.75,-87.75,1.0250000000000001
375,-167.75,-88.25,0.5916666666666667
376,-167.75,-88.75,0.34166666666666673
377,-167.75,-89.25,0.12500000000000003
378,-167.75,-89.75,0.024999999999999998
379,-167.25,65.75,17.46666666666667
380,-167.25,-85.25,7.108333333333334
381,-167.25,-85.75,4.891666666666667
382,-167.25,-86.25,3.383333333333333
383,-167.25,-86.75,2.3666666666666667
384,-167.25,-87.25,1.5999999999999999
385,-167.25,-87.75,1.0250000000000001
386,-167.25,-88.25,0.5916666666666667
387,-167.25,-88.75,0.34166666666666673
388,-167.25,-89.25,0.12500000000000003
389,-167.25,-89.75,0.024999999999999998
390,-166.75,65.75,16.458333333333332
391,-166.75,60.25,41.55833333333333
392,-166.75,53.75,92.20833333333336
393,-166.75,-85.25,7.041666666666665
394,-166.75,-85.75,4.908333333333333
395,-166.75,-86.25,3.358333333333334
396,-166.75,-86.75,2.3583333333333334
397,-166.75,-87.25,1.5999999999999999
398,-166.75,-87.75,1.0250000000000001
399,-166.75,-88.25,0.5916666666666667
400,-166.75,-88.75,0.34166666666666673
401,-166.75,-89.25,0.12500000000000003
402,-166.75,-89.75,0.024999999999999998
403,-166.25,65.75,15.75
404,-166.25,65.25,18.39166666666667
405,-166.25,64.75,29.099999999999998
406,-166.25,60.25,42.29999999999999
407,-166.25,53.75,95.40000000000002
408,-166.25,-85.25,6.966666666666668
409,-166.25,-85.75,4.883333333333334
410,-166.25,-86.25,3.4
411,-166.25,-86.75,2.3583333333333334
412,-166.25,-87.25,1.5999999999999999
413,-166.25,-87.75,1.0166666666666666
414,-166.25,-88.25,0.5916666666666667
415,-166.25,-88.75,0.3333333333333333
416,-166.25,-89.25,0.12500000000000003
417,-166.25,-89.75,0.024999999999999998
418,-165.75,68.75,11.65
419,-165.75,68.25,13.325000000000001
420,-165.75,66.25,10.458333333333334
421,-165.75,65.75,15.891666666666667
422,-165.75,65.25,21.775000000000002
423,-165.75,64.75,31.674999999999997
424,-165.75,61.75,47.083333333333336
425,-165.75,60.25,43.475
426,-165.75,-85.25,7.083333333333333
427,-165.75,-85.75,4.958333333333333
428,-165.75,-86.25,3.3833333333333333
429,-165.75,-86.75,2.3583333333333334
430,-165.75,-87.25,1.583333333333333
431,-165.75,-87.75,1.0166666666666666
432,-165.75,-88.25,0.5916666666666667
433,-165.75,-88.75,0.3333333333333333
434,-165.75,-89.25,0.12500000000000003
435,-165.75,-89.75,0.024999999999999998
436,-165.25,68.75,12.433333333333332
437,-165.25,68.25,14.841666666666667
438,-165.25,66.25,12.466666666666667
439,-165.25,65.75,16.483333333333334
440,-165.25,65.25,23.95
441,-165.25,64.75,33.11666666666667
442,-165.25,62.25,34.90833333333334
443,-165.25,61.75,43.66666666666668
444,-165.25,61.25,45.36666666666665
445,-165.25,-85.25,7.066666666666666
446,-165.25,-85.75,4.958333333333333
447,-165.25,-86.25,3.3666666666666667
448,-165.25,-86.75,2.3583333333333334
449,-165.25,-87.25,1.575
450,-165.25,-87.75,1.0166666666666666
451,-165.25,-88.25,0.5916666666666667
452,-165.25,-88.75,0.3333333333333333
453,-165.25,-89.25,0.12500000000000003
454,-165.25,-89.75,0.024999999999999998
455,-164.75,68.75,13.383333333333333
456,-164.75,68.25,16.14166666666667
457,-164.75,66.25,14.633333333333331
458,-164.75,65.75,17.175
459,-164.75,65.25,24.61666666666667
460,-164.75,64.75,31.54166666666667
461,-164.75,62.75,21.066666666666666
462,-164.75,62.25,32.75833333333333
463,-164.75,61.75,40.49166666666667
464,-164.75,61.25,44.258333333333326
465,-164.75,60.75,45.275
466,-164.75,-85.25,7.041666666666665
467,-164.75,-85.75,4.941666666666666
468,-164.75,-86.25,3.35
469,-164.75,-86.75,2.341666666666667
470,-164.75,-87.25,1.5666666666666667
471,-164.75,-87.75,1.0166666666666666
472,-164.75,-88.25,0.5916666666666667
473,-164.75,-88.75,0.3333333333333333
474,-164.75,-89.25,0.12500000000000003
475,-164.75,-89.75,0.024999999999999998
476,-164.25,68.75,14.1
477,-164.25,68.25,16.941666666666666
478,-164.25,67.75,19.40833333333333
479,-164.25,66.25,16.608333333333334
480,-164.25,65.75,17.60833333333333
481,-164.25,65.25,23.974999999999998
482,-164.25,64.75,26.383333333333336
483,-164.25,62.75,21.474999999999998
484,-164.25,62.25,33.68333333333333
485,-164.25,61.75,38.91666666666667
486,-164.25,61.25,43.39166666666666
487,-164.25,60.25,47.10833333333334
488,-164.25,54.75,83.02499999999999
489,-164.25,-85.25,6.941666666666666
490,-164.25,-85.75,4.883333333333333
491,-164.25,-86.25,3.3249999999999997
492,-164.25,-86.75,2.3166666666666664
493,-164.25,-87.25,1.5583333333333333
494,-164.25,-87.75,1.0083333333333335
495,-164.25,-88.25,0.5916666666666667
496,-164.25,-88.75,0.325
497,-164.25,-89.25,0.12500000000000003
498,-164.25,-89.75,0.024999999999999998
499,-163.75,68.75,14.700000000000001
500,-163.75,68.25,17.1
501,-163.75,67.75,17.73333333333333
502,-163.75,67.25,19.433333333333334
503,-163.75,65.75,17.78333333333333
504,-163.75,65.25,22.541666666666668
505,-163.75,64.75,18.2
506,-163.75,62.75,25.08333333333334
507,-163.75,62.25,36.30833333333333
508,-163.75,61.75,37.44166666666667
509,-163.75,61.25,43.26666666666666
510,-163.75,60.25,47.208333333333336
511,-163.75,54.75,79.99166666666666
512,-163.75,-79.25,22.208333333333332
513,-163.75,-85.25,6.75
514,-163.75,-85.75,4.716666666666668
515,-163.75,-86.25,3.275
516,-163.75,-86.75,2.3
517,-163.75,-87.25,1.55
518,-163.75,-87.75,1.0083333333333335
519,-163.75,-88.25,0.5916666666666667
520,-163.75,-88.75,0.30833333333333335
521,-163.75,-89.25,0.12500000000000003
522,-163.75,-89.75,0.024999999999999998
523,-163.25,69.25,11.733333333333334
524,-163.25,68.75,15.008333333333333
525,-163.25,68.25,16.91666666666667
526,-163.25,67.75,15.891666666666666
527,-163.25,67.25,19.775
528,-163.25,65.75,17.416666666666664
529,-163.25,65.25,21.091666666666665
530,-163.25,64.75,12.133333333333335
531,-163.25,62.75,27.150000000000002
532,-163.25,62.25,33.15
533,-163.25,61.75,35.06666666666667
534,-163.25,61.25,43.60833333333333
535,-163.25,60.75,48.53333333333333
536,-163.25,60.25,47.05833333333334
537,-163.25,54.75,76.28333333333335
538,-163.25,-79.25,21.8
539,-163.25,-85.25,6.683333333333334
540,-163.25,-85.75,4.7
541,-163.25,-86.25,3.2249999999999996
542,-163.25,-86.75,2.266666666666667
543,-163.25,-87.25,1.5416666666666667
544,-163.25,-87.75,1.0083333333333335
545,-163.25,-88.25,0.5916666666666667
546,-163.25,-88.75,0.30833333333333335
547,-163.25,-89.25,0.12500000000000003
548,-163.25,-89.75,0.024999999999999998
549,-162.75,69.75,10.308333333333334
550,-162.75,69.25,12.041666666666666
551,-162.75,68.75,15.216666666666667
552,-162.75,68.25,16.958333333333332
553,-162.75,67.75,15.400000000000004
554,-162.75,67.25,20.783333333333335
555,-162.75,65.75,15.708333333333334
556,-162.75,65.25,20.183333333333334
557,-162.75,64.75,15.725
558,-162.75,62.75,27.416666666666668
559,-162.75,62.25,30.83333333333333
560,-162.75,61.75,34.266666666666666
561,-162.75,61.25,44.29999999999999
562,-162.75,60.75,49.916666666666664
563,-162.75,60.25,46.541666666666664
564,-162.75,55.25,89.10833333333333
565,-162.75,-79.25,21.441666666666663
566,-162.75,-85.25,6.675000000000001
567,-162.75,-85.75,4.683333333333334
568,-162.75,-86.25,3.1999999999999997
569,-162.75,-86.75,2.2416666666666667
570,-162.75,-87.25,1.5250000000000001
571,-162.75,-87.75,1.0083333333333335
572,-162.75,-88.25,0.5916666666666667
573,-162.75,-88.75,0.30833333333333335
574,-162.75,-89.25,0.12500000000000003
575,-162.75,-89.75,0.024999999999999998
576,-162.25,69.75,10.55
577,-162.25,69.25,12.333333333333334
578,-162.25,68.75,15.308333333333332
579,-162.25,68.25,17.150000000000002
580,-162.25,67.75,16.658333333333335
581,-162.25,67.25,22.35833333333333
582,-162.25,66.75,25.108333333333334
583,-162.25,65.75,13.166666666666666
584,-162.25,65.25,19.291666666666668
585,-162.25,64.75,22.025000000000002
586,-162.25,63.25,21.375
587,-162.25,62.75,27.266666666666666
588,-162.25,62.25,31.516666666666666
589,-162.25,61.75,35.39166666666667
590,-162.25,61.25,43.875
591,-162.25,60.75,49.86666666666667
592,-162.25,60.25,44.375
593,-162.25,55.25,73.63333333333333
594,-162.25,-79.25,21.116666666666664
595,-162.25,-85.75,4.65
596,-162.25,-86.25,3.183333333333333
597,-162.25,-86.75,2.2166666666666663
598,-162.25,-87.25,1.5250000000000001
599,-162.25,-87.75,1.0083333333333335
600,-162.25,-88.25,0.5916666666666667
601,-162.25,-88.75,0.30833333333333335
602,-162.25,-89.25,0.11666666666666668
603,-162.25,-89.75,0.024999999999999998
604,-161.75,70.25,10.041666666666666
605,-161.75,69.75,10.641666666666666
606,-161.75,69.25,12.391666666666667
607,-161.75,68.75,15.441666666666668
608,-161.75,68.25,17.666666666666668
609,-161.75,67.75,18.183333333333334
610,-161.75,67.25,23.616666666666664
611,-161.75,66.75,26.308333333333334
612,-161.75,65.75,11.941666666666665
613,-161.75,65.25,17.69166666666667
614,-161.75,63.25,22.325
615,-161.75,62.75,27.491666666666664
616,-161.75,62.25,32.4
617,-161.75,61.75,35.24166666666667
618,-161.75,61.25,41.050000000000004
619,-161.75,60.75,41.50833333333333
620,-161.75,60.25,41.36666666666667
621,-161.75,59.75,41.6
622,-161.75,59.25,37.15
623,-161.75,58.75,49.89166666666666
624,-161.75,55.75,55.15833333333333
625,-161.75,-79.25,20.8
626,-161.75,-85.75,4.6
627,-161.75,-86.25,3.141666666666666
628,-161.75,-86.75,2.2166666666666663
629,-161.75,-87.25,1.5250000000000001
630,-161.75,-87.75,0.9833333333333333
631,-161.75,-88.25,0.5833333333333334
632,-161.75,-88.75,0.30833333333333335
633,-161.75,-89.25,0.11666666666666668
634,-161.75,-89.75,0.024999999999999998
635,-161.25,70.25,10.058333333333334
636,-161.25,69.75,10.641666666666667
637,-161.25,69.25,12.358333333333333
638,-161.25,68.75,15.625
639,-161.25,68.25,18.249999999999996
640,-161.25,67.75,19.416666666666668
641,-161.25,67.25,24.099999999999998
642,-161.25,66.75,27.533333333333335
643,-161.25,65.75,13.283333333333331
644,-161.25,65.25,16.525000000000002
645,-161.25,63.25,23.45833333333334
646,-161.25,62.75,28.274999999999995
647,-161.25,62.25,32.575
648,-161.25,61.75,33.63333333333333
649,-161.25,61.25,36.86666666666667
650,-161.25,60.75,36.39166666666667
651,-161.25,60.25,37.88333333333334
652,-161.25,59.75,39.666666666666664
653,-161.25,59.25,39.583333333333336
654,-161.25,55.75,47.84166666666666
655,-161.25,-79.25,20.483333333333334
656,-161.25,-79.75,21.95
657,-161.25,-83.75,16.95
658,-161.25,-85.75,4.533333333333332
659,-161.25,-86.25,3.15
660,-161.25,-86.75,2.2166666666666663
661,-161.25,-87.25,1.5250000000000001
662,-161.25,-87.75,1.0
663,-161.25,-88.25,0.5833333333333334
664,-161.25,-88.75,0.3
665,-161.25,-89.25,0.11666666666666668
666,-161.25,-89.75,0.024999999999999998
667,-160.75,70.25,10.083333333333332
668,-160.75,69.75,10.499999999999998
669,-160.75,69.25,12.191666666666668
670,-160.75,68.75,15.699999999999998
671,-160.75,68.25,18.84166666666667
672,-160.75,67.75,20.116666666666664
673,-160.75,67.25,23.325
674,-160.75,66.75,24.391666666666662
675,-160.75,66.25,16.150000000000002
676,-160.75,65.75,15.4
677,-160.75,65.25,17.908333333333335
678,-160.75,64.75,21.2
679,-160.75,64.25,28.8
680,-160.75,63.75,26.275000000000002
681,-160.75,63.25,24.41666666666666
682,-160.75,62.75,29.349999999999998
683,-160.75,62.25,32.55833333333333
684,-160.75,61.75,30.87500000000001
685,-160.75,61.25,32.858333333333334
686,-160.75,60.75,33.46666666666666
687,-160.75,60.25,34.13333333333333
688,-160.75,59.75,38.925
689,-160.75,59.25,44.59166666666666
690,-160.75,58.75,44.05833333333334
691,-160.75,55.25,32.94166666666667
692,-160.75,-79.25,20.291666666666668
693,-160.75,-79.75,21.641666666666666
694,-160.75,-83.75,16.775
695,-160.75,-85.75,4.608333333333333
696,-160.75,-86.25,3.141666666666666
697,-160.75,-86.75,2.2166666666666663
698,-160.75,-87.25,1.5250000000000001
699,-160.75,-87.75,0.9833333333333333
700,-160.75,-88.25,0.5750000000000001
701,-160.75,-88.75,0.3
702,-160.75,-89.25,0.11666666666666668
703,-160.75,-89.75,0.024999999999999998
704,-160.25,70.25,10.125
705,-160.25,69.75,10.316666666666666
706,-160.25,69.25,11.908333333333331
707,-160.25,68.75,15.800000000000002
708,-160.25,68.25,19.349999999999998
709,-160.25,67.75,20.366666666666667
710,-160.25,67.25,21.775000000000002
711,-160.25,66.75,18.133333333333333
712,-160.25,66.25,14.924999999999999
713,-160.25,65.75,17.175000000000004
714,-160.25,65.25,20.9
715,-160.25,64.75,25.474999999999998
716,-160.25,64.25,30.891666666666666
717,-160.25,63.75,27.783333333333335
718,-160.25,63.25,25.71666666666667
719,-160.25,62.75,30.71666666666667
720,-160.25,62.25,32.574999999999996
721,-160.25,61.75,27.099999999999998
722,-160.25,61.25,28.66666666666666
723,-160.25,60.75,31.075
